Unnamed: 0,Unnamed: 1,title,description,Unnamed: 4,Atributos <empresa terceira>,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Atributos AI-PAVE-BR,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Atributos Multimídia,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39
magazinedecor2||14474,Conjunto de Mesa e Cadeira,Mesa Inês 80cm Preta + 4 Cadeiras Eiffel Gomos - Rosa,"A mesa Inês possui um design inovador, e seu estilo vai deixar seu ambiente com uma harmonia perfeita. Seu tampo inteiro em MDF oferece maior sofisticação e durabilidade ao produto. Sua estrutura feita em Madeira Tauari garante um design único e belo para seu ambiente. Dando um brilho a mais para o Conjunto temos a Cadeira Gomos com seu design diferenciado com linhas retas tornam ela uma verdadeira obra de arte! Além disso seu assento é feito em Madeira com o Estofado revestido em material ecológico certificando conforto e requinte para a casa toda. Sua estrutura feita em Madeira e Metal é ideal para deixar o produto com uma durabilidade maior e mais seguro. O Conjunto Mesa Inês com Cadeiras Gomos é sinônimo de conforto e modernidade! Especificações Técnicas do Produto: Modelo: Inês Altura da Mesa: 78,00 (cm) Comprimento da Mesa: 80,00 (cm) Largura da Mesa: 80,00 (cm) Espessura do Tampo: 1,50 (cm) Material do Tampo da Mesa: MDF BP Escala de Brilho: Fosco Material da Estrutura da Mesa: Madeira Tauari Acabamento: Verniz Fosco Altura da Cadeira: 89,00 (cm) Altura do Assento da Cadeira: 49,00 (cm) Largura da Cadeira: 41,00 (cm) Profundidade da Cadeira: 38,00 (cm) Material da Estrutura da Cadeira: Madeira e Metal Material do Assento da Cadeira: Madeira estofada revestido em material ecológico. Resistência: Aconselhável até 120,00 (Kg) Produto Enviado: Desmontado acondicionado em caixa de papelão reforçada. Complexidade de Montagem: Fácil Acompanha Manual: Acompanha manual de montagem (não nos responsabilizamos pela montagem do produto). Garantia: 03 Meses Contra Defeitos de Fabricação. Os serviços de entrega são realizados por empresas terceirizadas parceiras assim os entregadores não são autorizados: - Entrar no domicílio, sem estar acompanhado pelo cliente; - Entrar ou subir desacompanhado em prédio residencial ou comercial, o cliente precisa receber o pedido na portaria; - Entregar por meios alternativos (exemplo: içar produto por janela, subir escadas); - Entregar em edifícios, entrega será realizada apenas na portaria; - Realizar montagens, instalação ou manutenção de produtos; - Abrir a embalagem do produto; - Realizar entrega em endereço diferente do que consta na Nota Fiscal; - Realizar entrega a menor de idade ou sem documento de identificação;",{},,,,,,,,,,,,,,,Não informado,Preta,MDF,Não informado,4,Madeira Tauari,Não informado,4,Verniz Fosco,Não informado,Não informado,80cm,Não informado,Não informado,Made Móveis Credense,"[Preto, Rosa]",Redonda,"[Madeira, Metal]",MDF,"80x1,5cm",4 Lugares
magazinedecor2||34405,Conjunto de Mesa e Cadeira,Conjunto Mesa de Jantar Quadrada Ágata 90x90cm Preta com 4 Cadeiras Allegra - Cinza Escuro,"<p>Conjunto Mesa de Jantar Quadrada Ágata 90x90cm Preta com 4 Cadeiras Allegra</p> <br> <p>Leve modernidade e elegância para sua sala de jantar com o Conjunto Mesa de Jantar Quadrada Ágata 90x90cm Preta com 4 Cadeiras Allegra. Este conjunto foi cuidadosamente projetado para proporcionar beleza e funcionalidade, transformando suas refeições em experiências ainda mais especiais.</p> <br> <p>A Mesa Quadrada Ágata possui um design clean e contemporâneo, perfeita para qualquer decoração. Com 90x90cm, é compacta, mas oferece espaço suficiente para refeições confortáveis. O acabamento sofisticado dá um toque de elegância e facilita a limpeza. Feita com MDF em seu tampo e Madeira Maciça Eucalipto em sua estrutura, a Mesa Quadrada Ágata é um móvel durável e resistente.</p> <br> <p>As Cadeiras Allegra são conhecidas pelo seu design icônico, inspiradas nas tendências mais modernas do mobiliário. Assentos confortáveis que proporcionam aconchego durante as refeições e encontros. As cadeiras são leves, fáceis de mover e limpar, permitindo uma maior flexibilidade na disposição do ambiente. Feita totalmente em Polipropileno de alta qualidade, as Cadeiras Allegra são resistentes ao uso diário.</p> <br> <p>Especificações: </p> <p>&gt; Material do Tampo da Mesa: MDF</p> <p>&gt; Material da Estrutura da Mesa: Madeira Eucalipto</p> <p>&gt; Acabamento do Tampo da Mesa: Melamina Fosca</p> <p>&gt; Acabamento da Estrutura da Mesa: Verniz Fosco</p> <p>&gt; Resistencia da Mesa: Aconselhável até 30kg distribuídos</p> <p>&gt; Material da Cadeira: 100% Polipropileno</p> <p>&gt; Resistência da Cadeira: Aconselhável até 120,00</p> <p>&gt; Peso da Cadeira: Aproximadamente 5,00kg</p> <br> <p>Dimensões:</p> <p>&gt; Altura da Mesa(cm): 78,00</p> <p>&gt; Comprimento da Mesa(cm): 90,00</p> <p>&gt; Largura da Mesa(cm): 90,00</p> <p>&gt; Espessura do Tampo(cm): 1,50 </p> <p>&gt; Espessura da Estrutura(cm): 3,00 </p> <p>&gt; Altura da Cadeira(cm): 83,00 </p> <p>&gt; Altura do Assento(cm): 47,00</p> <p>&gt; Altura dos Braços(cm): 67,00</p> <p>&gt; Largura do Assento(cm): 40,00</p> <p>&gt; Largura dos Braços(cm): 51,00</p> <p>&gt; Profundidade do Assento(cm): 40,00</p> <p>&gt; Distância entre os pés(cm): 48,00</p> <br> <p>Importante: Produto enviado desmontado acondicionado em caixa de papelão reforçada, acompanha manual de montagem (não nos responsabilizamos pela montagem do produto).</p> <p>&gt; Observações de Entrega: Os entregadores não são autorizados:</p> <p>&gt; Entrar no domicílio, sem estar acompanhado pelo cliente;</p> <p>&gt; Entrar ou subir desacompanhado em prédio residencial ou comercial, o cliente precisa receber o pedido na portaria;</p> <p>&gt; Entregar por meios alternativos (exemplo: içar produto por janela, subir escadas); </p> <p>&gt; Entregar em edifícios, entrega será realizada apenas na portaria;</p> <p>&gt; Realizar montagens, instalação ou manutenção de produtos;</p> <p>&gt; Abrir a embalagem do produto;</p> <p>&gt; Realizar entrega em endereço diferente do que consta na Nota Fiscal; </p> <br> <p>&gt; Garantia: 03 Meses Contra Defeitos de Fabricação. </p> <p>&gt; Marca: Magazine Decor</p>","{""marca"":""Magazine Decor"",""material_da_estrutura"":""MDF, Madeira""}",Magazine Decor,,,,,"MDF, Madeira",,,,,,,,,Magazine Decor,Preta,"MDF, Madeira Maciça Eucalipto, Polipropileno",Quadrada,4,Madeira Eucalipto,Não informado,4,"Melamina Fosca, Verniz Fosco",Não informado,Moderno,90x90cm,Sala de Jantar,Não informado,Magazine Decor,"[Preto, Cinza escuro]",Quadrada,Madeira,MDF,"90x90x1,5cm",4 Lugares
fullon||15955714320,Conjunto de Mesa e Cadeira,Mesa Rosa Com 2 Cadeiras Infantil Mais Barraca Rosa Grande,"KIT BARRACA MINHA CASINHA E MESINHA TRITEC<br> <br>Agora a hora de brincar ficou ainda mais divertido e completo com esse kit maravilhoso de barraca minha casinha e mesinha tritec educativa. A Barraca Minha Casinha é diversão garantida para os pequeninos. Dentro dela as crianças podem brincar e mergulhar em um mundo de imaginação e aventuras. Seu material é feito de plástico e poliéster da melhor qualidade, além da facilidade de montar e desmontar para levar a uma viagem ou até mesmo na casa das amiguinhas. Brincar de pique esconde, festa do pijama, acampamento e muito mais, a imaginação é o limite e sabemos que com nossos pequenos, brincadeira não faltará. E a mesa de atividades é ótima para a alfabetização das crianças. Com a Mesinha de atividades Tritec a criançada vai ficar muito mais animada para brincar, fazer atividades e ajuda no desenvolvimento! Os pés são desmontáveis, facilitando o armazenamento e transporte do produto. Acompanha letras e números para a criança encaixar nos espaços da mesa e da cadeira, incentivando o aprendizado de forma divertida e pedagógica.<br> <br>Especificações da Barraca:<br>- Recomendado à partir de 03 anos<br>- Dimensões da embalagem: (CLA) 55 x 8 x 15 cm<br>- Dimensões do produto: (CLA) 95 x 72 x 102 cm<br>- Conteúdo da Barraca: 1 Barraca e armações para montagem<br>- Material: Poliéster e Plástico<br>- Certificado de Segurança: INMETRO<br> <br>Beneficios da Barraca para a criança:<br>- Ajuda a manter a criança com o peso ideal<br>- Melhora a sociabilidade<br>- Favorece a orientação e a organização espacial<br>- Combate a tensão e o nervosismo<br>- Melhora o estado de ânimo<br>- Transmite valores de cuidado com o lar<br> <br>Especificações da Mesinha:<br>Dimensões:<br>- Dimensões aproximadas da mesa (Cla): 50,5 x 50,5 x 43,5 cm<br>- Dimensões aproximadas da cadeira (Cla): 29 x 26 x 44,5 cm<br> <br>Conteúdo da Mesinha:<br>- 01 Mesa Didática.<br>- 02 Cadeiras.<br>- 01 Jogo completo de letras do alfabeto.<br>- 01 jogo de número de 0 a 9.<br>- Fácil de Montar<br> <br>Estoque a pronta, aproveite e realize seu pedido!","{""cor"":""Rosa""}",,Rosa,,,,,,,,,,,,,Tritec,Rosa,Plástico e Poliéster,Não informado,2,Plástico,Infantil,2,Não informado,Barraquinha,Infantil,Grande,A partir de 03 anos,Não informado,,,,,,,
mobly||FA508TA36IXFMOB-458868,Conjunto de Mesa e Cadeira,Conjunto de Mesa Miame 110 cm com 4 Cadeiras Lisboa Preto e Amadeirado,"Por que o Conjunto de Mesa Miame com Cadeiras Lisboa?Quer tonrar as refeições ainda mais prazerosas e confortáveis? O Conjunto de Mesa Miame com Cadeira Lisboa é a opção mais do que perfeita. As peças possuem materiais de ótima qualidade e design moderno que vão agregar mais beleza e sofisticação para a sua casa. O kit é composto por 1 mesa retangular e 4 cadeiras aconchegantes para recepcionar os amigos e familiares. Demais, não é? Aproveite!","{""marca"":""Flex Mesas e Cadeiras""}",Flex Mesas e Cadeiras,,,,,,,,,,,,,,Miame,Preto e Amadeirado,Não informado,Retangular,4,Não informado,Não informado,4,Não informado,Não informado,Moderno,110 cm,Não informado,1,Fabone,"[Preto, Amadeirado]",Retangular,Aço,Granito,,4 Lugares
madeiramadeira-openapi||459570,Conjunto de Mesa e Cadeira,Conjunto Sala de Jantar Mesa Tampo MDF/Vidro 180 Quina Reta 6 Cadeiras Clarice Espresso Móveis,"Quanto charme neste Conjunto de mesa Clarice com 6 cadeiras de jantar Clarice, não é mesmo? tudo começa com esta linda combinação de cores clássicas e que são bem fáceis de inserir em um lar-style aconchegante e sofisticado. Outro ponto positivo são os detalhes: reparou que as cadeiras possuem os pés levemente curvados e que a estrutura da mesa tem essas linhas retas como toque final do visual? Demais.","{""cor"":""Imbuia, Off White"",""marca"":""Espresso Móveis""}",Espresso Móveis,"Imbuia, Off White",,,,,,,,,,,,,Espresso Móveis,Espresso,MDFVidro,Quina Reta,6,Não informado,Não informado,6,Não informado,Não informado,Não informado,180,Sala de Jantar,Não informado,Expresso Móveis,"[Imbuia, Off White, Chocolate]",Retangular,MDF,"[MDF, Vidro]","180x90x0,4cm",6 Lugares
madeiramadeira-openapi||727317,Conjunto de Mesa e Cadeira,Conjunto Sala de Jantar Mesa 160cm com 6 Cadeiras Ilheus Leifer,"Conjunto sala de jantar mesa Ilheus com 06 cadeiras Ilheus Mesa com tampo de 1,60, 06 cadeiras estofadas Tamanho da mesa: altura: 780mm largura: 800 mm comprimento: 1600 mm Tamanho da cadeira: altura: 1000mm largura: 440mm profundidade: 610 mm","{""cor"":""Marrom"",""formato"":""Retangular"",""material"":""MDF"",""quantidade_de_lugares"":""6 Cadeiras""}",,Marrom,MDF,Retangular,,,,6 Cadeiras,,,,,,,Leifer,Não informado,Não informado,Não informado,6,Não informado,Não informado,6,Não informado,Não informado,Não informado,160cm,Sala de Jantar,Não informado,Leifer,Marrom,Retangular,MDF,MDF,"80x160x2,5cm",6 Lugares
megamadeira||60448,Conjunto de Mesa e Cadeira,Conjunto Bistro de Madeira Dobravel Redondo 55cm Diametro com 2 Cadeiras Imbuia Estofado Preto,"Conjunto Bistro De Madeira Dobravel Redondo 55cm Diametro Com 2 Cadeiras Imbuia Estofado Preto<br>Tenha maior praticidade e conforto com este conjunto bistro dobrável. Este conjunto conta com uma mesa bistrô, ideal para acomodar duplas ou casais de pessoas, juntamente com 2 cadeiras com assento estofado. Seja em restaurantes, bares, estabelecimentos comerciais, áreas de lazer ou até mesmo na sua casa, seu design permite que este conjunto seja encaixado em vários ambientes trazendo um toque estético a mais ao mesmo. Além de sua estética, este conjunto também garante uma maior praticidade de locomoção, longa durabilidade e conforto para o usuário.<br>ATENçãO: EVITE USAR PRODUTOS ABRASIVOS E QUíMICOS PARA LIMPEZA DO PRODUTO, aconselha-se o uso de pano umedecido para melhor conservação; mantenha o produto fora de chuva e sol constantes.<br>Matéria prima:<br>Madeira Maciça, de alta densidade e resistente.<br>Sua variação de tonalidades é uma característica típica desta madeira, podendo apresentar diversos tons num mesmo produto em harmonia com o brilho do verniz.<br>Modelo: Bistro Dobrável<br>Cor:Imbuia c/ Preto <br>Dimensões (Mesa): Altura 95cm / Largura 55cm / Profundidade 55cm <br>Dimensões (Cadeiras): Altura 108cm / Largura 43cm / Profundidade 33cm",{},,,,,,,,,,,,,,,Não informado,Imbuia c Preto,Madeira Maciça,Redondo,2,Madeira,Não informado,2,Não informado,Dobrável,Bistro,55cm Diametro,Não informado,Não informado,SSMadeiras,"[Imbuia, Preto]",Redonda,Madeira maciça,,55cm,2 Lugares
olistsp||OSP3AHABSH66QIIZ,Conjunto de Mesa e Cadeira,Mesa Infantil Didática 2 Cadeiras Educativa Patrulha Canina,"Incentive seu bebe nas atividades escolares, na alimentação, entre outras atividades do dia-a-dia. A mesa desperta o desejo nas crianças por ter como decoração desenhos de super heróis na sua parte superior, além de conter o alfabeto e numerais de moldura. O uso da mesa é recomendado para crianças de 1.5 a 5/6 anos, os pés das cadeiras e da mesa são todos parafs para a maior segurança. Especificações:MESALargura - 50 cm x 45 cm Altura - 45cmImagem: Patrulha CaninaEspecificações:CADEIRASAltura entre chão e assento: 27 cmAssento - Largura 26 cm x 25 cm de comprimentoAltura entre chão e encosto: 50 cmCapacidade máxima de peso: 40 kgMaterial: Madeira MDFFicha técnica- Largura: 45cm- cor: ul- Com luz: Não- Idade mínima recomendada: 1 ano- É dobrável: Não- Com som: Não- Tipo de alimentação: Pilha- Comprimento: 50cm","{""cor"":""Azul"",""quantidade_de_lugares"":""2 Cadeiras"",""tema"":""Patrulha Canina""}",,Azul,,,,,Patrulha Canina,2 Cadeiras,,,,,,,Não informado,Não informado,Madeira MDF,Não informado,2,Madeira,Patrulha Canina,2,Não informado,Não informado,Infantil,Não informado,Crianças de 15 a 56 anos,Não informado,Criança Feliz,Azul,Quadrada,MDF,,,2 Lugares
ahazzomoveiss||787763p,Conjunto de Mesa e Cadeira,Kit 1 Banqueta Liz + 1 Mesa Bistrô Lucca Industrial Ferro Bronze MDF Rosa - Ahazzo Móveis,"Kit Banqueta com Mesa Bistrô - Ahazzo Móveis<br><br>Transforme a decoração da sua cozinha, bar ou balcão com o Kit Banqueta Alta Liz Aramada com Mesa Bistrô. Este conjunto é sinônimo de qualidade e estilo, perfeito para quem busca um ambiente moderno, elegante e sofisticado. As banquetas altas possuem base em ferro reforçado, suportando até 150kg, e assento em madeira 100% MDF, garantindo durabilidade e resistência. Além disso, o design hexagonal das banquetas as torna versáteis, podendo ser utilizadas não apenas como assento, mas também como mesa ou aparador. O kit acompanha a mesa bistrô, também em ferro reforçado e com tampo em MDF, proporcionando harmonia e praticidade ao ambiente. Seja para refeições rápidas, momentos de descontração ou até mesmo para receber visitas, este conjunto é a escolha ideal. Renove seu espaço com o Kit Banqueta Alta Liz Aramada com Mesa Bistrô e adicione um toque de charme ao seu lar.<br><br>CARACTERÍSTICAS DA BANQUETA:<br><br>- Largura: 40 cm;<br>- Altura: 69 cm;<br>- Profundidade: 40 cm;<br>- Assento em madeira 100% MDF;<br>- Estrutura de ferro reforçado e pintura epóxi eletroestática.<br><br>CARACTERÍSTICAS DA MESA:<br><br>- Largura Total: 50 cm;<br>- Altura Total: 92 cm;<br>- Profundidade Total: 50 cm;<br>- Tampo em madeira 100% MDF;<br>- Estrutura de ferro reforçado e pintura epóxi eletroestática.<br><br>OBSERVAÇÕES:<br><br>- Limpar com flanela limpa e seca. Não molhar o móvel e não expor em lugar úmido ou próximo de fontes de calor. Não usar produtos abrasivos;<br>- As imagens ambientadas são meramente ilustrativas e podem apresentar itens que não compõe o produto;<br>- Objetos decorativos que aparecem na foto não acompanham o produto;<br>- As cores do produto podem variar de acordo com o monitor, a iluminação do ambiente, ou sua percepção visual;<br>- Confira as dimensões antes da compra e certifique-se de que o produto passará por elevadores, portas e corredores, já que nossa entrega não inclui a subida de lances de escada, ou o içamento de produtos;<br>- Ao receber seus produtos, verifique no ato do recebimento qualquer dano na embalagem;<br>- Produto para uso residencial em ambiente interno, não devendo ficar exposto diretamente ao sol, calor e umidades excessivas.<br>","{""marca"":""Ahazzo Móveis""}",Ahazzo Móveis,,,,,,,,,,,,,,Ahazzo Móveis,Bronze,"MDF, Ferro",Não informado,1,Ferro,Industrial,1,Não informado,Não informado,Industrial,Não informado,Não informado,1,,,,,,,
ahazzomoveiss||1231625p,Conjunto de Mesa e Cadeira,Kit Escritório Bex 1 Cadeira Suede Vermelho com 1 Mesa e 1 Livreiro Ferro Dourado MDF Branco - Ahazzo Móveis,"Kit de Escritório Bex Office Industrial - Ahazzo Móveis<br><br>Os produtos ideais para profissionais exigentes que buscam um escritório completo, sofisticado e moderno. Nosso Kit de Escritório premium é perfeito para quem valoriza qualidade, luxo e praticidade. O kit contém uma elegante cadeira revestida com espuma para garantir conforto durante longas jornadas de trabalho. A mesa, com tampo 100% MDF, é espaçosa e resistente, ideal para organizar seus documentos e equipamentos de forma eficiente. A estante livreiro multiuso, com 5 prateleiras, é perfeito para quem precisa de espaço extra para livros, pastas e objetos de decoração. A estrutura de todos os itens é feita em ferro resistente com pintura eletroestática epóxi, garantindo durabilidade e estabilidade. Com um estilo industrial e design moderno, o Kit Bex Office é a escolha certa para escritórios, consultórios, home office, quartos ou cantinhos de estudo. Invista em um ambiente de trabalho elegante e funcional, com um toque de luxo premium e exclusividade.<br><br>Características Mesa:<br><br>- Altura: 79 cm;<br>- Largura: 50 cm;<br>- Comprimento: 120 cm;<br>- Estrutura de ferro com pintura epóxi eletrostática;<br>- Tampo em madeira 100% MDF.<br><br>Características Livreiro:<br><br>- Comprimento Total: 55 cm;<br>- Altura Total: 153 cm;<br>- Profundidade Total: 35 cm;<br>- Altura interna aproximada de cada prateleira: 35 cm;<br>- Estrutura em ferro com pintura eletroestática epóxi;<br>- Prateleira em madeira 100% MDF;<br>- O produto é entregue montado;<br>- Cada prateleira suporta até 25kg.<br><br>Características Cadeira:<br><br>- Largura Total: 43 cm;<br>- Altura Total: 70 cm;<br>- Profundidade Total: 43 cm;<br>- Altura do encosto: 20 cm;<br>- Altura do chão até o assento: 45 cm;<br>- Estrutura em ferro com pintura eletroestática epóxi;<br>- Produto estofado.<br><br>Observações:<br><br>- Limpar com flanela limpa e seca. Não molhar o móvel e não expor em lugar úmido ou próximo de fontes de calor. Não usar produtos abrasivos;<br>- As imagens ambientadas são meramente ilustrativas e podem apresentar itens que não compõe o produto;<br>- Objetos decorativos que aparecem na foto não acompanham o produto;<br>- As cores do produto podem variar de acordo com o monitor, a iluminação do ambiente, ou sua percepção visual;<br>- Confira as dimensões antes da compra e certifique-se de que o produto passará por elevadores, portas e corredores, já que nossa entrega não inclui a subida de lances de escada, ou o lançamento de produtos;<br>- Ao receber seus produtos, verifique no ato do recebimento qualquer dano na embalagem. A transportadora pode esperar a conferência do produto;<br>- Produto para uso residencial em ambiente interno, não devendo ficar exposto diretamente ao sol, calor e umidades excessivas.<br>","{""marca"":""Ahazzo Móveis"",""quantidade_de_lugares"":""1 cadeira""}",Ahazzo Móveis,,,,,,,1 cadeira,,,,,,,Ahazzo Móveis,Vermelho,"MDF, Ferro",Não informado,1,Ferro,Industrial,1,Não informado,1 Livreiro,Industrial,Não informado,"Escritório, Consultório, Home Office, Quarto, Canto de Estudo",1,,,,,,,
ahazzomoveiss||1226131p,Conjunto de Mesa e Cadeira,Kit Escritório Ravi 3 Cadeiras Suede Bordô com 1 Mesa e 1 Livreiro Ferro Cinza MDF Demolição - Ahazzo Móveis,"Kit de Escritório Ravi Office Industrial - Ahazzo Móveis<br><br>Os produtos ideais para profissionais exigentes que buscam um escritório completo, sofisticado e moderno. Nosso Kit de Escritório premium é perfeito para quem valoriza qualidade, luxo e praticidade. O kit contém uma elegante cadeira revestida com espuma para garantir conforto durante longas jornadas de trabalho. A mesa, com tampo 100% MDF, é espaçosa e resistente, ideal para organizar seus documentos e equipamentos de forma eficiente. A estante livreiro multiuso, com 5 prateleiras, é perfeito para quem precisa de espaço extra para livros, pastas e objetos de decoração. A estrutura de todos os itens é feita em ferro resistente com pintura eletroestática epóxi, garantindo durabilidade e estabilidade. Com um estilo industrial e design moderno, o Kit Ravi Office é a escolha certa para escritórios, consultórios, home office, quartos ou cantinhos de estudo. Invista em um ambiente de trabalho elegante e funcional, com um toque de luxo premium e exclusividade.<br><br>Características Mesa:<br><br>- Altura: 79 cm;<br>- Largura: 50 cm;<br>- Comprimento: 120 cm;<br>- Estrutura de ferro com pintura epóxi eletrostática;<br>- Tampo em madeira 100% MDF.<br><br>Características Livreiro:<br><br>- Comprimento Total: 55 cm;<br>- Altura Total: 153 cm;<br>- Profundidade Total: 35 cm;<br>- Altura interna aproximada de cada prateleira: 35 cm;<br>- Estrutura em ferro com pintura eletroestática epóxi;<br>- Prateleira em madeira 100% MDF;<br>- O produto é entregue montado;<br>- Cada prateleira suporta até 25kg.<br><br>Características Cadeira:<br><br>- Largura Total: 43 cm;<br>- Altura Total: 70 cm;<br>- Profundidade Total: 43 cm;<br>- Altura do encosto: 20 cm;<br>- Altura do chão até o assento: 45 cm;<br>- Estrutura em ferro com pintura eletroestática epóxi;<br>- Produto estofado.<br><br>Observações:<br><br>- Limpar com flanela limpa e seca. Não molhar o móvel e não expor em lugar úmido ou próximo de fontes de calor. Não usar produtos abrasivos;<br>- As imagens ambientadas são meramente ilustrativas e podem apresentar itens que não compõe o produto;<br>- Objetos decorativos que aparecem na foto não acompanham o produto;<br>- As cores do produto podem variar de acordo com o monitor, a iluminação do ambiente, ou sua percepção visual;<br>- Confira as dimensões antes da compra e certifique-se de que o produto passará por elevadores, portas e corredores, já que nossa entrega não inclui a subida de lances de escada, ou o lançamento de produtos;<br>- Ao receber seus produtos, verifique no ato do recebimento qualquer dano na embalagem. A transportadora pode esperar a conferência do produto;<br>- Produto para uso residencial em ambiente interno, não devendo ficar exposto diretamente ao sol, calor e umidades excessivas.<br>","{""marca"":""Ahazzo Móveis""}",Ahazzo Móveis,,,,,,,,,,,,,,Ahazzo Móveis,Bordô,"MDF, Ferro",Não informado,3,Ferro,Industrial,Não informado,Não informado,Não informado,Industrial,Não informado,"Escritório, Consultório, Home Office, Quartos, Cantinhos de Estudo",1,,,,,,,
shopjm2||57338B,Conjunto de Mesa e Cadeira,Mesa De Jantar 10 Lugares Estofado Madeira Maciça Safira Imbuia,"<p>Dimensões da mesa:Largura 2,20 m; Altura 82 cm; Comprimento 88 cm.</p><p>Dnimensões das cadeira:Largura 41,3 cm; Comprimento 38,5 cm; Altura 1,05 m.</p><p>Itens Inclusos:1 mesa de jantar e 10 cadeiras</p><p>100% madeira maciça</p><p>Cadeiras com assento estofado em Material Sintético</p><p>Design clássico e robusto</p><p>Combina com qualquer tipo de ambiente</p><p>Recomendações de uso, manutenção e limpeza:Limpar com flanela ou pano macio seco, não utilizar produtos abrasivos, desengordurantes, álcool ou solvente. Não expor o produto diretamente a luz solar e à umidade</p><p>Garantia:3 meses<br><br>OBS: Foto meramente ilustrativa, objetos, utensílios e decoração não fazem parte do produto.</p>","{""marca"":""Imbuia""}",Imbuia,,,,,,,,,,,,,,Não informado,Imbuia,Madeira Maciça,Não informado,10,Madeira,Não informado,10,Não informado,Estofado,Clássico,Grande,Não informado,1 mesa de jantar e 10 cadeiras,Nemargi,Imbuia,Retangular,Madeira maciça,Madeira maciça,,10 Lugares
madeiramadeira-openapi||843263,Conjunto de Mesa e Cadeira,Conjunto Sala de Jantar Mesa Aries Tampo MDF/Vidro com 6 Cadeiras Apogeu Móveis Lopas,"Se você pretende completar a sua casa com bom gosto e charme, então veja que mimo este lindo Conjunto de Mesa e Cadeiras. Não é uma excelente forma de começar? Super charmoso, ele é perfeito para que você dê um visual fancy e moderno para o seu lar.","{""cor"":""Amêndoa, Off White"",""marca"":""Lopas"",""material"":""MDF, Vidro""}",Lopas,"Amêndoa, Off White","MDF, Vidro",,,,,,,,,,,,Apogeu Móveis,Não informado,MDFVidro,Não informado,6,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Móveis Lopas,"[Amêndoa, Off White, Caramelo]",Retangular,MDP,"[MDF, Vidro]","90x180x2,9cm",6 Lugares
ameydecor||415411p,Conjunto de Mesa e Cadeira,Kit Escritório Stan 2 Poltronas Rodapé com Cadeira e Mesa Industrial Tampo Preto Suede Rose Gold - Amey Decor,"KIT ESCRITÓRIO STAN - Amey Decor<br><br>Ideal para agregar elegância e sofisticação ao seu ambiente de forma prática e eficaz.<br><br>CARACTERÍSTICAS POLTRONA:<br><br>- Largura: 59 cm;<br>- Altura: 87 cm;<br>- Profundidade: 57 cm;<br>- Produto estofado;<br>- Espuma D-28;<br>- Produzido em Madeira de Eucalipto e MDF;<br>- Pés em Madeira de Eucalipto;<br>CARACTERÍSTICAS CADEIRA:<br><br>- Largura Total: 45 cm;<br>- Altura Total: 96 cm;<br>- Profundidade Total: 53 cm;<br>- Altura do encosto: 50 cm;<br>- Altura do chão até o assento: 47 cm;<br>- Produto estofado;<br>- Pés em ferro de excelente qualidade, suporta até 150kg;CARACTERÍSTICAS MESA:<br><br>- Largura Total: 120 cm;<br>- Altura Total: 79 cm;<br>- Profundidade Total: 50 cm;<br>- Pés em ferro de excelente qualidade;<br><br>OBSERVAÇÕES:<br><br>- Limpar com flanela limpa e seca. Não molhar o móvel e não expor em lugar úmido ou próximo de fontes de calor. Não usar produtos abrasivos;<br>- As imagens ambientadas são meramente ilustrativas e podem apresentar itens que não compõe o produto;<br>- Objetos decorativos que aparecem na foto não acompanham o produto;<br>- As cores do produto podem variar de acordo com o monitor, a iluminação do ambiente, ou sua percepção visual;<br>- Confira as dimensões antes da compra e certifique-se de que o produto passará por elevadores, portas e corredores, já que nossa entrega não inclui a subida de lances de escada, ou o lançamento de produtos;<br>- Ao receber seus produtos, verifique no ato do recebimento qualquer dano na embalagem. A transportadora pode esperar a conferência do produto;<br>- Produto para uso residencial em ambiente interno, não devendo ficar exposto diretamente ao sol, calor e umidades excessivas.<br>",{},,,,,,,,,,,,,,,Amey Decor,Rose Gold,"Madeira de Eucalipto, MDF, Ferro",Não informado,2,"Madeira de Eucalipto, MDF, Ferro",Não informado,2,Suede,Rodapé,Industrial,Não informado,Escritório,Não informado,,,,,,,
