Unnamed: 0,Unnamed: 1,title,description,Unnamed: 4,Atributos <empresa terceira>,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Atributos AI-PAVE-BR,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Atributos Multimídia,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57
diasbike||16013553140,Bicicleta,Bicicleta Feminina Aro 29 KOG 21V Cambio Shimano Freio Disco,"<p>Dias Bike</p><p><br></p><p>Bem vindo a Dias Bike! A Dias Bike é uma loja física e virtual que faz parte da família Dias Bike e Dias Moto Peças, que possuem mais de 10 lojas físicas e uma distribuidora atacadista, atuando no mercado de ciclismo a mais de 30 anos. A empresa comercializa bicicletas prontas, peças e acessórios para bicicletas em geral, tudo a sua disposição e com a comodidade de receber o produto em sua casa em qualquer lugar do Brasil com toda garantia de entrega e a certeza de sua satisfação.</p><p><br></p><p>KOG</p><p><br></p><p>A KOG é uma marca da Dias Bike, baseada em toda a experiencia acumulada ao longo de mais de 30 anos no mercado de ciclismo e motocicletas. A experiencia nos permitiu desenvolver bicicletas que com um ótimo custo benefício, tanto para pedais urbanos para te levar a todos os lugares, como também bicicletas prontas para encarar os mais diversos obstáculos em uma trilha. A KOG foi pensada e desenvolvida especialmente para quem está iniciando no Mountain Bike e conciliando conforto e desempenho.</p><p><br></p><p><br></p><p>**Bike Indicada para Uso Urbano**</p><p><br></p><p>FICHA TECNICA</p><p><br></p><p>Quadro aro 29 Alumínio</p><p>Suspensão de 80mm de Cursor </p><p>Aros Aeros para Disco Folha Dupla em Alumínio</p><p>Raios Zincados na cor Preto</p><p>Pneus Aro 29 Com Arame</p><p>Camara de Ar Aro 29</p><p>Jogo Direção Ahead Set</p><p>Suporte Do guidão 31.8 em Alumínio</p><p>Guidão 31.8 MTB em Alumínio</p><p>Canote do Selim MTB em Alumínio</p><p>Pedal MTB Plataforma</p><p>Arruela Calço para Ahead Set (1cm)</p><p>Manopla MTB com ótimo grip</p><p>Abraçadeira do Selim com Blocagem</p><p>Selim MTB</p><p>Disco de Freio De 160mm com 6 Parafusos</p><p>Freio a Disco Mecânico Com Pinças e Pastilhas</p><p><br></p><p>RELAÇÃO (TRANSMISSÃO DA BIKE)</p><p><br></p><p>Roda Livre Indexada de 7v</p><p>Roda Tripla De Aço Encapado Reforçada</p><p>Trocador Indexado Semi Automático Rapid Fire de 7v</p><p>Cambio Dianteiro Shimano Tourney 3v</p><p>Cambio Traseiro Shimano Tourney 7v</p><p>Cubos Para Roda Livre</p><p>Corrente indexada de 7v</p><p>Jogo de Centro 122.5 Selado Rolamentado</p>","{""aro"":""29\"""",""marca"":""KOG"",""tamanho_do_quadro"":""15""}","29""",,KOG,15,,,,,,,,,,,,,,,,,29,Não informado,KOG,Não informado,Feminina,Mountain Bike,Alumínio,Não informado,29,21,80mm de Cursor,Não informado,Não informado,Não informado,Não informado,Urbano,Não informado,Não informado,Não informado,Disco Mecânico,KOG,"[Preto, Rosa]",Aro 29,"15""",21 Marchas,Dianteira,,Freio a Disco,Alumínio,,Feminino,Mountain Bike,
f2comercioltda||KSWXLT100291921002A1P-837,Bicicleta,Bicicleta Aro 29 Ksw Alumínio 21 Vel Câmbios Shimano Azul Pantone e Preto Tamanho 19,"<p>A KSW é uma bicicleta Aro 29 com freio a disco desenvolvida para passeios e um bom começo nas primeiras trilhas da categoria MTB</p><p><br></p><p>Quadro em alumínio 6061</p><p>Abraçadeira alumínio de selim 31,8mm</p><p>Alavancas de câmbio ez-fire 7 velocidades</p><p>Aro aero 29 parede dupla 36f</p><p>Caixa de direção semi integrado</p><p>Câmbio dianteiro Shimano TZ</p><p>Câmbio traseiro Shimano TZ</p><p>Pedivela aço coroa triplo revestido</p><p>Canote alumínio de selim 27.2mm com carrinho</p><p>Corrente index 7 velocidades</p><p>Cubo com blocagem</p><p>Espaçador alumínio 10 mm</p><p>Garfo suspensão mecânico</p><p>Guidão alumínio 31.8mm reto</p><p>Kit cabo com conduite com teflonn</p><p>Mesa alumínio 31.8mm</p><p>Movimento central rolamentado 122mm</p><p>Pedal em nylon preto</p><p>Pinça de freio a disco com rotor de 160mm</p><p>Pneu 29 cravos</p><p>Raio 290x2.0mm aço preto</p><p>Roda livre de 7 index</p><p>Selim mtb.</p><p><br></p><p>OBS: IMAGEM MERAMENTE ILUSTRATIVA, BIKE VAI CONFORME DESCRIÇÃO.</p><p><br></p><p>RECOMENDAÇÃO DE TAMANHOS:</p><p><br></p><p>Altura do ciclista: 1,65 até 1,71m – Tamanho de quadro 15"" á 16""</p><p>Altura do ciclista: 1,72 até 1,76m – Tamanho de quadro 17"" á 18""</p><p>Altura do ciclista: 1,77 até 1,82m – Tamanho de quadro 19""</p><p>Altura do ciclista: 1,83 até 1,90m ou mais – Tamanho de quadro 21""</p><p><br></p><p>MONTAGEM</p><p><br></p><p>A bicicleta é montada e engraxada, porém, para acomodação na embalagem e transporte, algumas peças são enviadas desmontadas.</p><p>A montagem é de responsabilidade do cliente e é necessário efetuar regulagem de câmbio ao receber o produto.</p><p><br></p><p>GARANTIA:</p><p><br></p><p>NÃO COBRE DEFEITOS POR MAU USO OU PELA MONTAGEM / REVISÃO INADEQUADA DO PRODUTO.</p><p>A garantia será validada para as montadas e revisadas por uma oficina especializada e é referente apenas ao primeiro proprietário.</p><p>A garantia não se aplica para os itens de desgaste natural, tais como: Pneu, câmaras, cabos, sapatas de freio, alinhamento de aros, pintura</p><p>do quadro, componentes da transmissão (corrente, engrenagens do pedivela, engrenagens do cassete ou roda livre).</p>","{""marca"":""KSW"",""tamanho_do_quadro"":""19""}",,,KSW,19,,,,,,,,,,,,,,,,,29,Azul Pantone e Preto,KSW,19,Não informado,MTB,Alumínio,Não informado,29,21,mecânico,Não informado,Não informado,Não informado,Não informado,Passeio,Não informado,Não informado,Não informado,disco,KSW,[Azul Pantone],Aro 29,"19""",21 Marchas,Dianteira,,Freio a Disco,Alumínio,,,Mountain Bike,
multipecasfranca||473c1a38152511ee9ab84201ac185049,Bicicleta,Bicicleta Houston Skyler 29 Tamanho 19 Preta/Laranja,"Bicicleta Houston Skyler 29 Tamanho 19 Preta/Laranja *BICICLETA NÃO É VENDIDA MONTADA*Caixa que acompanha todas as peças necessárias para montar a bicicleta, que deve ser montada individualmente pelo cliente em sua cidade.","{""aro"":""29\"""",""cor"":""Preto, Laranja"",""marca"":""Houston"",""tamanho_do_quadro"":""19""}","29""","Preto, Laranja",Houston,19,,,,,,,,,,,,,,,,,29,PretaLaranja,Houston,19,Não informado,Não informado,Não informado,Skyler,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Houston,"[Preta, Laranja]",Aro 29,"19""",,Dianteira,,Freio a Disco,,,,Mountain Bike,
homesupreme||1758,Bicicleta,Bicicleta Adulto Aro 26 Anthon Nathor,"Inspirados por tendências europeias, percebeu-se a necessidade de um produto para o dia a dia, principalmente para o público feminino, que deseja um veículo que lhe permita superar o trânsito de forma eficiente, com conforto e segurança, e ainda assim valorizar o estilo do usuário, seja a caminho do trabalho ou para um passeio entre amigos e família.<br> <br> Criamos a linha Anthon da Nathor, com Aro 26?, um produto inovador, que permite que você desfrute de design diferenciado, pensado em cada detalhe e feito para quem busca uma mudança em seu estilo de vida, quem procura mais saúde, tranquilidade e menos trânsito e poluição.<br> <br> As linhas do quadro remetem à beleza e ao requinte das bicicletas clássicas, originais da Holanda na década de 1920, indicando uma essência retrô, totalmente em harmonia com a vida contemporânea. O quadro lowentry facilita a entrada e permite o uso de diversos tecidos e vestimentas, contando com Cobre-corrente para não sujar ou rasgar a roupa.<br> <br> Design Premiado!<br> Destaque Design no Prêmio D. Catarina, categoria Transporte e Mobilidade. A bicicleta Anthon também foi eleita uma das 3 melhores na categoria bike urbana do maior festival de bicicletas da America Latina ShimanoFest 2017<br> <br> Dimensões do produto:<br> Altura: 116 cm<br> Largura: 70 cm<br> Profundidade: 182 cm<br> Peso: 18,8 kg<br> <br> Garantia do fornecedor: 3 meses","{""aro"":""26\"""",""cor"":""Azul"",""marca"":""Nathor"",""tamanho_do_quadro"":""26"",""tipo"":""Passeio""}","26""",Azul,Nathor,26,,Passeio,,,,,,,,,,,,,,,26,Não informado,Nathor,Não informado,Feminino,Urbana,Não informado,Anthon,Não informado,Não informado,Não informado,Cobre-corrente,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Nathor,Azul,Aro 26,,,,,Freio V-Brake,,,,Passeio,
veredasonline||323-789,Bicicleta,Bicicleta Aro 29 GT Sprint Volcon 27v  Preto Rosa e Azul,"O novo lançamento GT Sprint Volcon é uma linha com race, é uma ótima opção para quem quer curtir trilhas com estilo e segurança, equipada com freios a disco mecânico, 27 níveis de marcha, pedivela em alumínio e suspensão dianteira, uma ótima opção iniciar na categoria MTB. Ela vem equipada com a suspensão de 80mm de curso, com cambio traseiro e dianteiro Shimano.<br>Especificações:<br>QUADRO 29"" Alumínio 6061<br>SUSPENSÃO Curso 80mm de Amortecimento<br>CAIXA DE DIREÇÃO Oversize<br>GUIDÃO Reto em Alumínio 6061<br>MESA 80mm em Alumínio 6061<br>MANOPLAS Borracha Flexível<br>TROCADORES Rapidfire Dropp<br>FREIOS Hidráulico com disco de 160mm<br>CÂMBIO DIANTEIRO Importado 3v Indexado<br>CÂMBIO TRASEIRO Dropp 9v Indexado<br>PEDIVELA Triplo em Alumínio Indexado<br>PEDAL Plataforma em Nylon<br>CORRENTE 9v Indexada<br>RODA LIVRE / K7 9 Velocidades Roda Livre<br>CANOTE DE SELIM 27.2mm em Aluminio 6061<br>SELIM PU<br>RODAS Rodas Race de Parede Dupla<br>PNEU MTB 29""<br>GARANTIA: NÃO COBRE DEFEITOS POR MAU USO OU PELA MONTAGEM, REGULAGEM DE CÂMBIOS OU REVISÃO INADEQUADA DO PRODUTO.A garantia será validada para as bicicletas montadas e revisadas por uma oficina especializada e é referente apenas ao primeiro proprietário.A garantia não se aplica para os itens de desgaste natural, tais como: Pneu, câmaras, cabos, sapatas ou pastilhas de freio, centragem de aros, pintura do quadro, componentes da transmissão (câmbios, corrente, engrenagens do pedivela).","{""marca"":""Shimano""}",,,Shimano,,,,,,,,,,,,,,,,,,29,Preto Rosa e Azul,GT,Não informado,Não informado,MTB,Alumínio 6061,Sprint Volcon,Não informado,27,Suspensão dianteira,"Freios a disco mecânico, pedivela em alumínio",Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Hidráulico,GT Sprint,"[Preto, Azul, Rosa]",Aro 29,,27 Marchas,Dianteira,,Freio a Disco,Alumínio,,,Mountain Bike,
servbikeltda||ca96e6fed5ef11eca47e4201ac185078,Bicicleta,Bicicleta Caloi Explorer Comp Aro 29 Quadro Tamanho 17,"Quadro Quadro de alumínio Liga 6061 – T6 - Cabeçote Tapered, ponteiras Forjadas p/ freio à Disco Flat Mount com Gancheira Removível - Eixo tru Axle de 12mm, Tubos Conformados, Caixa de Movimento Central com luva de 73mm, quadro com Tecnologia BOOST,(abertura entra rabeiras de 148mm).Material Quadro AlumínioTamanho do Quadro 17Garfo Suspensão CALOI – Tapered - 100mm de curso c/ trava no GuidãoAros Rodi BlackRock 29x23C ou Stan's Notubes ArchCubos DC20LW e DCL3248 Boost ou Shimano TX505 e MT400 - 32F - 12X148MMRaios InoxPneu Pneus 29X2.2 -Vee Rubber MT100 – Small BlockPedal PlásticoPedivela Shimano MT101 - 2V - 175MM (GG, G, M), 170MM (P, PP) - 36-22TMovimento Central Shimano BB-UN300 BSA ou FSA BB-7100Corrente KMC - X9Cassete Sunrace - 9V - 11-36DCâmbio traseiro Shimano Alivio - RD-M3100Câmbio dianteiro Shimano Alivio - M3120 - 2VPassadores Shimano Alivio M3100, 2x9 -Trigger RAPIDFIREGuidão MTB Alumínio 31.8x760mm (GG), 740mm (G, M), 720mm (P, PP) - 20mm RiseSuporte de guidão MTB Alumínio - 70x31.8 mm - 7°Manoplas VeloMovimento de direção FP-H889T Integrado c/ tampaFreios Shimano MT200 ou Logan Hidráulico ou PromaxManete de freios Shimano MT200 ou Logan Hidráulico ou PromaxSelim Selle Royal Vivo ErgoCanote do selim 27.2x400mm (GG), 350mm (G, M), 300mm (P, PP) - Ajuste com quick release","{""marca"":""Caloi""}",,,Caloi,,,,,,,,,,,,,,,,,,29,Não informado,Caloi,17,Não informado,Explorer,Alumínio,Comp,29x23C,2x9,Suspensão,Boost,Não informado,Não informado,Não informado,MTB,Não informado,Não informado,Não informado,Hidráulico,Caloi,Prata,Aro 29,"17""",,Dianteira,,Freio a Disco,Alumínio,,,Mountain Bike,
marczakbikeparts||15971900916,Bicicleta,Bicicleta Infantil Freestyle Aro 20,"<p>INFORMAÇÕES DO PRODUTO</p><p><br></p><p> A nova linha de bicicletas infantis da FORSS chegou com um ar de diversão para criançada, com acabamento fino e impecável, seu quadro de aço oferece resistência e segurança, possui um selim confortável, peças de qualidade que agregam ainda mais durabilidade, seu design e cores foram pensados especialmente para os pequenos.</p><p><br></p><p> FICHA TÉCNICA</p><p><br></p><p> Marca: Forss</p><p> Modelo: Cross</p><p> Aro: 20</p><p> Idade: 6 a 9 anos</p><p> Peso: 12kg</p><p> Tipo de Bicicleta: Passeio</p><p><br></p><p> RECOMENDAÇÃO DE TAMANHOS</p><p><br></p><p> 2 anos - 3 anos e meio | Aro 12</p><p> 3 anos e meio - 6 anos | Aro 16</p><p> 6 anos - 9 anos | Aro 20</p><p> 9 anos - 12 anos | Aro 24</p><p> Apartir de 12 anos | A criança ja pode utilizar bicicletas aro 26 ou 29 (Adulto) </p><p><br></p><p><br></p><p> ENVIO</p><p><br></p><p><br></p><p> Após a finalização da compra o envio é realizado no prazo de 24 horas uteis o prazo de entrega é estipulado pela transportadora ou correios no momento da compra. Para acomodação da bicicleta na caixa é desmontado o guidão, pedais e a roda dianteira.</p><p><br></p><p> MONTAGEM</p><p><br></p><p> A bicicleta é montada e engraxada, para acomodação na embalagem, a roda dianteira, pedais e guidão são enviadas desmontados.</p><p> A montagem é de responsabilidade do cliente.</p><p><br></p><p> GARANTIA</p><p><br></p><p> NÃO COBRE DEFEITOS POR MAU USO OU PELA MONTAGEM / REVISÃO INADEQUADA DO PRODUTO.</p><p><br></p><p> ITENS DE DESGASTE NATURAL NÃO SE ENCAIXAM NA GARANTIA COMO: Pneus, Freios, Roda livre, corrente, pedivela e danos na pintura por conta de quedas, riscos etc..</p><p><br></p><p> COMPONENTES</p><p><br></p><p> 90 dias de garantia nos componentes contra defeitos de fabricação</p><p><br></p><p> QUADRO</p><p><br></p><p> 90 dias de garantia no quadro contra deifeitos de fabricação (Quebra ou trinca)</p><p><br></p><p><br></p><p> ATENÇÃO A MONTAGEM</p><p><br></p><p> Ao receber a bike é necessário levar até uma oficina especializada para encaixe do guidão, pedais e roda dianteira. A BIKE JA VAI ENGRAXADA E BEM APERTADA não sendo necessaria uma revisão geral. Apenas conferencia dos itens citados acima. Bicicletas montadas sem mão de obra especializada não se enquadram na garantia ofertada pelo fabricante. Sendo obrigatório a primeira montagem dos componentes ser realizada em oficina especializada.</p>","{""aro_de_roda"":""20\"""",""cor"":""Laranja""}",,Laranja,,,,,,,"20""",,,,,,,,,,,,20,Não informado,Forss,Não informado,Não informado,Passeio,Aço,Cross,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Freestyle,Não informado,Não informado,Não informado,Não informado,Forss,Laranja,Aro 20,,,,,,,,Unissex,Passeio,
magazineluiza||086211600,Bicicleta,Bicicleta Colli Bike Adulto CB 500 Aro 26,"A bicicleta da Colli, CB 500 é ideal para homens aventureiros. Feita em aço carbono, possui 21 marchas e aro 26, com suporte de guidão em alumínio e pedal de nylon, com refletor. Contém cubo dianteiro e traseiro acoplados de ferro e corrente fina, o que mantém toda a segurança e durabilidade, suportando acima de 60 quilos. Possui também freio V-brake e pneus totalmente resistentes para qualquer manobra.","{""aro"":""26\"""",""cor"":""Amarelo"",""modelo"":""CB 500"",""numero_de_marchas"":""21 Marchas""}","26""",Amarelo,,,,,,CB 500,,21 Marchas,,,,,,,,,,,26,Não informado,Colli,Não informado,Masculino,Não informado,Aço Carbono,CB 500,Não informado,21,Não informado,"Suporte de guidão em alumínio, pedal de nylon com refletor, cubo dianteiro e traseiro acoplados de ferro, corrente fina, freio V-brake, pneus totalmente resistentes",Não informado,Não informado,Não informado,Não informado,Não informado,Acima de 60 quilos,Não informado,V-brake,não tem navegation id,,,,,,,,,,,,
magazineluiza||224171000,Bicicleta,Bicicleta Aro 20 Mountain Bike Polimet 7121,"Pedalar é uma atividade muito prazerosa e um exercício muito especial, pois pode ser praticado com muita segurança, tanto individualmente, quanto em grupo de amigos e familiares. Com a bicicleta Mountain Bike Aro 20 Polimet 7121 pedalar fica ainda mais divertido. A bike conta com freio V-Brake e monomarcha que oferecem muita confiança na hora de pedalar. O guidão Downhill e o pedal MTB plástico com refletor dá mais qualidade ao produto. E tratando-se de uma atividade aeróbica, o ""andar de bicicleta"" ajuda no emagrecimento, sendo um dos exercícios que não causa impacto sobre os joelhos e outras articulações. Portanto o ciclismo, para a perda de peso, é muito indicado, mas vale lembrar que, para um emagrecimento saudável, é necessário o acompanhamento alimentar equilibrado e uma boa hidratação. Não só pensando na atividade física, a bicicleta também é muito utilizado como meio de transporte, ajudando assim a não poluição ao meio ambiente e sendo uma alternativa mais barata para o transporte público.","{""aro"":""20\"""",""cor"":""Vermelho"",""marca"":""Polimet"",""modelo"":""7121"",""numero_de_marchas"":""1 Marcha"",""tamanho_do_quadro"":""11"",""tipo"":""Mountain Bike""}","20""",Vermelho,Polimet,11,,Mountain Bike,,7121,,1 Marcha,,,,,,,,,,,20,Não informado,Polimet,Não informado,Não informado,Mountain Bike,Não informado,7121,Não informado,1,Não informado,"Freio V-Brake, guidão Downhill, pedal MTB plástico com refletor",Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,V-Brake,não tem navegation id,,,,,,,,,,,,
klsbikeshop||21005,Bicicleta,Bicicleta Aro 29 Alumínio Kls King Freio A Disco Mtb 21 Marchas Feminina,"<p>A Bicicleta Kls É Produzida Para Proporcionar Segurança E Conforto, Perfeita Para Passeios De Final De Semana E Momentos De Muita Diversão. Uma Ótima Opção Para Você Ou Para Presentear Quem Você Ama.</p><p>Nossa Empresa Está No Mercado Há Mais De Quarenta Anos, Nossa Marca Evoluí A Cada Dia, Para Melhor Atender Você e Sua Família.</p><p>Kls Pedalando Junto Com Você.</p><p>Tipo/Uso: Urbano</p><p>Marca: Kls</p><p>Modelo: Mountain Bike</p><p>Números de marchas/velocidade: 21 Marchas</p><p>Aro Aero folha dupla</p><p>Câmbio dianteiro importado</p><p>Câmbio traseiro importado</p><p>Canote Selim Alumínio</p><p>Corrente 116L Importada</p><p>Cubos Aço Disco Importado</p><p>Eixo Centro Selado 118mm</p><p>Freios à Disco</p><p>Mesa de Alumínio Ahead Set</p><p>Guidão de Alumínio Preto</p><p>Movimento de direção: Conjunto Over A. Set</p><p>Pedal: Nylon</p><p>Pedivela: Triplo D/E Aço Revestido em Nylon 34,7mm</p><p>Pneu: 29x2,00 ou 2,10 Importado</p><p>Quadro Alumínio Feminino</p><p>Garfo Com Suspensão</p><p>Selim Mtb</p><p>Trocador De marcha: Grip Shifter Importado</p><p>Idade Recomendada: Adulto</p><p>Altura Recomendada: 1,72m - 1,83m</p><p>Peso Máximo Recomendado (Kg): 100Kg</p><p>Dimensões:</p><p>Altura: 112 cm</p><p>Largura: 38 cm</p><p>Profundidade: 188 cm</p><p>Peso: 16 kg</p><p>Todas As Bicicletas São Enviadas Semi-Montadas, Com Algumas Partes Desencaixadas/Desmontadas Para Melhor Acomodação Na Caixa.</p><p>Caso Tenha Um Conhecimento Básico, Você Mesmo Poderá Montar A Bicicleta, Mas Recomendamos Que A Montagem Seja Feita Em Uma Oficina Especializada, Para Garantir O Máximo De Desempenho E Segurança.</p><p>O Custo Da Montagem É De Responsabilidade Do Comprador.</p><p>Acompanha Manual Do Usuário Explicativo Para Montagem.</p>","{""cor"":""Branco"",""marca"":""KLS"",""tipo"":""Mountain Bike""}",,Branco,KLS,,,Mountain Bike,,,,,,,,,,,,,,,29,Não informado,Kls,Não informado,Feminina,Urbano,Alumínio,Mountain Bike,Não informado,21,Com Suspensão,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,100Kg,Não informado,A Disco,Kls,"[Branco, Preto]",Aro 29,"17""",21 Marchas,Dianteira,100kg,Freio a Disco,Alumínio,,Feminino,Mountain Bike,
