Unnamed: 0,Unnamed: 1,title,description,Unnamed: 4,Atributos <empresa terceira>,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Atributos AI-PAVE-BR,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Atributos Multimídia,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46
arscalcados||16029492602,Tênis,Tênis Infantil Masculino Personagem Carros/Sonic Menino Novo,"O modelo Slip On é prático, uma vez que não contém cadarços ou amarrações bastando apenas que enfie o pé, prezando a independência e facilidade da criança da hora de calçar.<br> <br>Desenvolvido em material sintético, esse modelo é todo forrado por dentro, palmilha em E.V.A flex, solado em P.u para garantir total conforto e durabilidade do calçado. <br>Nosso tênis Slip On foi pensado e criado para crianças que amam o mundo do Super Heróis e dos Superpoderes. Escolhemos os personagens que remetem força, agilidade, inteligência, rapidez, e que vão invencíveis, para que seu pequeno possa sentir e trazer um pouquinho da fantasia para sua realidade e se divertir muito. <br> <br>Com um desenho bem atual nossas estampas favorecem o personagem e deixa o look ainda mais bonito. NO ATO DA COMPRA BASTA ESCOLHER O PERSONAGEM DE SUA PREFERENCIA.Caso deseje ver mais anúncios de nossa loja basta clicar em ""VER MAIS ANÚNCIOS DO VENDEDOR"".<br> <br>Comprando mais itens você pode estar economizando no frete.<br> <br>Abaixo temos a tabela de medidas, siga a tabela medindo o pé da criança em cima de uma folha, do calcanhar ao dedo maior fazendo dois riscos e depois com a régua, assim não terá problemas com tamanho.<br>ATENÇÃO!<br>Evite problemas com trocas por tamanho, caso tenha dúvidas peça um número maior, pois, o pé da criança cresce muito rápido.<br><br> Após confirmação de pagamento enviamos os calçados em até 24 horas úteis.<br>Tabela de medidas:<br>35 - 23,3cm <br>34 - 22,9cm <br>33 - 22,0cm <br>32 - 21,5cm <br>31 - 20,6cm <br>30 - 20,2cm <br>29 - 19,5cm <br>28 - 19,0cm <br>27 - 18,1cm <br>26 - 17,7cm <br>25 - 16,7cm <br>24 - 16,4cm <br>23 - 15,6cm <br>22 - 15,1cm <br> <br>*Seu pedido será enviado pelos correios. O prazo e envio são responsabilidades do site. <br>*Caso seu pagamento seja via boleto, o site pode demorar até 72h para liberar o mesmo para envio.","{""genero"":""Masculino"",""idade"":""Infantil"",""modelo"":""Sonic"",""tamanho"":""23"",""tema"":""Carro""}",,Masculino,,23,,Infantil,,Sonic,,,Carro,,,,,,,Não informado,Masculino,Não informado,Não informado,Não informado,Infantil,Sintético,Slip On,Não informado,Tênis,CarrosSonic,Não informado,Não informado,Não informado,Slip On,Não informado,22 - 35,ARS,23,Azul,Sintético,Baixo,Masculino,1 Par,Infantil
adidas||669852,Tênis,Tênis Breaknet Court,"Ele vai voar das prateleiras virtuais diretamente para os seus pés. Com linhas simples e um toque de estampa animal no calcanhar, este tênis clássico adidas pode ser estilizado como você quiser. Ele possui palmilha levemente amortecida e solado de borracha durável para conforto o dia todo. Seja qual for o seu plano, calce-o e vá em frente.","{""cor"":""Branco"",""marca"":""Adidas"",""tamanho"":""39""}",Branco,,Adidas,39,,,,,,,,,,,,,,Não informado,Não informado,adidas,Não informado,Não informado,Não informado,Não informado,Breaknet Court,Não informado,Tênis,Não informado,Não informado,levemente amortecida,Não informado,Não informado,Não informado,Não informado,Adidas,39.5,Branco,,Baixo,Unissex,1 Par,Adulto
markem||16559144824,Tênis,Tenis Bebê Menina VNJ156,"Tênis Infantil, modelo super estiloso e confortável, seu cabedal possui detalhe entrelaçado com fecho em tiras autocolantes, facilitando o calce. Contém mescla de cores na parte externa deixando seu pequeno por dentro da moda, para curtir suas brincadeiras, aproveite!!!","{""cor"":""Rosa"",""genero"":""Feminino"",""marca"":""Via Vip"",""tamanho"":""23""}",Rosa,Feminino,Via Vip,23,,,,,,,,,,,,,,Não informado,Feminino,Não informado,Não informado,Não informado,Bebê,Não informado,Não informado,Não informado,Tênis,Não informado,Não informado,"Confortável, Estiloso, Detalhe entrelaçado, Fecho em tiras autocolantes",Não informado,Tiras autocolantes,Não informado,Não informado,Via Vip,23,Rosa,,Baixo,Feminino,1 Par,Bebê
netshoes||PFN-2246-375-43,Tênis,Tênis Oakley Flyer 75 Masculino,"Componha looks leves e despojados para o dia a dia ou momentos de lazer com o Tênis Masculino da Oakley. Fabricado com material macio e resistente, o calçado de cano baixo veste bem com jeans ou bermuda e camiseta, deixando você pronto para qualquer ocasião. Aproveite!","{""cor"":""Cinza Claro"",""genero"":""Masculino"",""indicacao"":""Dia a Dia"",""marca"":""Oakley"",""tamanho"":""43""}",Cinza Claro,Masculino,Oakley,43,Dia a Dia,,,,,,,,,,,,,Não informado,Masculino,Oakley,Não informado,Dia a dia,Adulto,Não informado,Flyer 75,Não informado,Tênis,Não informado,Não informado,"Macio, Resistente",Casual,Cadarço,Não informado,Não informado,Oakley,43,Cinza,Sintético,Baixo,Masculino,1 Par,Adulto
pointdocalcado||1000WHI-1003VRD42,Tênis,Tênis Esportivo Confortavel Evoltenn Easy Solado 4D - 2 Pares Branco/Verde,"Tenha dias mais leves e coloridos com este kit com dois pares de tênis colméia + tênis trança para você!Mais uma Evolução Evoltenn para corredores, nosso novo modelo foi desenvolvido para proporcionar leveza, estabilidade e conforto durante o uso. Confeccionado em malha respirável que permite a entrada de ar no calçado, o mesmo possui tecnologia de ajuste de compressão, pois a língua deste tênis é interligada nas laterais com cadarço ajustável desta forma o calçado se expande conforme necessário e proporciona maior conforto durante seu uso. Solado extremamente leve de micro expandido trabalhado, um material resistente que promove estabilidade e conforto seja para atividades físicas ou para o dia a dia. Esta nova linha é perfeita para quem não abre mão do conforto e leveza no seu cotidiano. Especificações Técnicas;Ajuste: Cadarço Ajustável Material Externo: TêxtilMaterial Interno: TecidoSolado: Micro ExpandidoPisada: NeutraCabedal: Parte superior em tecido têxtilPalmilha: Anatômica em EVA com 4mm de espessura, contribuindo para redução de impactos e conforto.Indicado Para: Corridas, academia, e outras práticas físicas.Diferencial: Tecnologia Support que oferece estabilidade em toda a sua extensão.Ocasião: ConfortoGarantia Fornecedor: 30 dias contra defeito de fabricaçãoGuia de tamanhos;Para tirar suas medidas utilize uma fita métrica do calcanhar até um dedão do pé. Tamanhos- Centímetros34 --- 23,00 35 --- 23,0536 --- 24,00 37 --- 25,0038 --- 25,0539 --- 26,00 40 --- 27,0041 --- 27,0542 --- 28,0043 --- 28,05PERGUNTAS FREQUENTES!*- COMO SABER QUAL MEU TAMANHO? COM UMA FITA MÉTRICA MEÇA O COMPRIMENTO DO PÉ, (DO TOPO ATÉ A BASE DO CONTORNO). ANOTE A MEDIDA, EM SEGUIDA ESCOLHA O TAMANHO ADEQUADO CONFORME O GUIA DE TAMANHOS. NOSSA TABELA DE TAMANHOS INFORMA OS CENTÍMETROS EXATOS DA PALMILHA DE CADA NUMERAÇÃO.*- QUAL O PRAZO DE ENTREGA?NOSSAS VENDAS SÃO ENVIADAS DIRETAMENTE PELA TRANSPORTADORA DO PRÓPRIO CANAL DE VENDA, DESTA FORMA NÃO TEMOS ACESSO AO RASTREIO OU ANDAMENTO DO PRODUTO DEPOIS DE DESPACHADO, PORÉM VOCÊ PODE VERIFICAR O PRAZO DE ENTREGA E RASTREIO DO PEDIDO DENTRO DA SUA COMPRA EM “ACOMPANHAR ENVIO”.* - POSSO TROCAR APENAS UM ITEM DO MEU KIT? INFELIZMENTE NÃO, POIS O CANAL DE VENDAS ENTENDE KIT COMO UM ÚNICO PRODUTO, POR ISSO A DEVOLUÇÃO DEVE SER DO KIT COMPLETO.CONSERVE SEU CALÇADO;- Não use nenhum tipo de produtos químicos para lavar seu calçado. Apenas água e produtos neutros.- Calçados também precisam de repouso. Os efeitos do uso extremo e contínuo reduzem sua durabilidade.- Utilize sempre as mãos para retirar os calçados dos pés.- O calçado deve ser guardado em local arejado ao abrigo de luz.Observação Importante:* Nossos calçados são confeccionados apenas com matéria prima de qualidade e procedência, tais como tecidos selecionados, solados rigorosamente inspecionados a fim de garantir o conforto e qualidade que apenas a marca Evoltenn possui. A empresa.A empresa foi fundada em 2007 com o propósito de proporcionar uma linha de calçados de qualidade e confortável para nossos clientes a fim de se tornar uma marca nacionalmente conhecida não apenas por proporcionar a melhor experiência aos nossos clientes, mas também por trabalhar com honestidade, respeito e empatia com o próximo.Nós da equipe Evoltenn, desde já agradecemos toda atenção e preferência, sempre que precisar estamos à disposição.","{""cor"":""Branco, Verde"",""tamanho"":""42""}","Branco, Verde",,,42,,,,,,,,,,,,,,BrancoVerde,Unissex,Evoltenn,Não informado,"Corridas, academia e outras práticas físicas",Não informado,Têxtil,Easy,Não informado,Esportivo,Não informado,2 Pares,"Confortavel, Solado 4D, Colméia, Trança, Respirável, Ajuste de compressão, Leve, Micro expandido, Resistente, Estabilidade",Tênis,Cadarço,2,Não informado,Evoltenn,42,"[Verde,Branco]",Têxtil,Baixo,Unissex,2 Pres,Adulto
gmme-commerce||16020917571,Tênis,Tênis Esportivo Masculino Academia Caminhada Fitness Alta Performance + Relógio,"O Tênis REF-510 da GMM Shoes é produzido com material de qualidade Neo Premium fazendo com que o tênis seja macio e confortável para usar no seu dia dia como para caminhada e trabalho e aos finais de semana.Seu fechamento é em cadarço de amarrar, cabedal todo detalhe com 2 listras sobre o Neo Premium dando um aspecto moderno ao calçado. Sola de borracha de TR Micro Expandido, palmilha macia e bico arredondado.CARACTERISTICAS MATERIAL EXTERNO: CACHARREL NEO PREMIUM MATERIAL INTERNO: TECIDO ESPUMADO PALMILHA: PALMILHA DE P.U, NÃO DEFORMA COM O USO SOLADO: BORRACHA DE TR (MICRO EXPANDIDO)TIPO DE AJUSTE: CADARÇO ALGODAO ENCERADO CHATO, Garantia Esse produto tem garantia assegurada de fábrica em 60 dias.Temos o cuidado de revisar todos os sapatos antes de enviá-los aos nossos clientes.Os produtos podem apresentar pequenas alterações na cor devido ao flash da câmera, configurações de monitores e dispositivos móveis e lotes de fabricação do produto pelo fornecedor.No entanto, garantimos todas outras características dos produtos mencionadas acima (qualidade, medidas, matéria prima e funções).","{""cor"":""Preto, Branco"",""genero"":""Masculino"",""tamanho"":""38""}","Preto, Branco",Masculino,,38,,,,,,,,,,,,,,Não informado,Masculino,GMM Shoes,Não informado,"Academia, Caminhada, Fitness",Não informado,Neo Premium,REF-510,Alta Performance,Esportivo,Não informado,Não informado,"Macio, Confortável",Não informado,Cadarço,Não informado,Não informado,GMM shoes,38,"[Preto,Branco]",Cacharrel neo premium,Baixo,Masculino,1 Par,Adulto
lojapiccadillycompany||20639,Tênis,Tênis Fabi Rasteira Preto,"Clássico e confortável. O Tênis Fabi Rasteira Preto é perfeito para o seu dia a dia. O preto é coringa e combina com todas as cores, estilos e ocasiões. Calce Fácil e liberdade no dia a dia, não é preciso usar as mãos para colocá-lo, assim você terá mais segurança ao entrar e sair de casa. Ele oferece máxima absorção controlando tanto umidade quanto temperatura. Leve e flexível, esse modelo foi pensado nas necessidades de todas as mulheres. O superamortecimento do tênis também proporciona maior absorção de impactos. O acabamento confortável torna-o indispensável para quem precisa ficar horas de pé no trabalho. Com materiais que aumentam a elasticidade, o calçado se molda ao formato dos pés prevenindo as dores do joanete. Além disso, deixam a área mais discreta. Combine-o com peças que deixem o tornozelo à mostra, como calças pantacourts, saias midi ou invista na alfaiataria para um visual mais sofisticado. Para as mulheres que não dispensam o jeans, use esse calçado e dobre as barras da calça para realçar os seus pés. Tenha mais liberdade e conforto na sua caminhada ao escolher PICCADILLY! Prevenindo as dores do joanete Modelos pensados em mulheres que sofrem com dores no joanete. Com materias que aumentam a elasticidade e não apertam ou esquentam a região, você terá mais conforto ao caminhar. Você sabia que todos os produtos da PICCADILLY têm o Calce Perfeito? É um conjunto de benefícios exclusivos que respeita a anatomia do pé, diminui o cansaço e permite que você vá mais longe nas suas jornadas diárias.","{""genero"":""Feminino"",""idade"":""Adulto"",""marca"":""Piccadilly"",""tamanho"":""38""}",,Feminino,Piccadilly,38,,Adulto,,,,,,,,,,,,Preto,Feminino,Fabi,Não informado,Dia a dia,Adulto,Não informado,Rasteira,Não informado,Tênis,Não informado,Não informado,"Calce Fácil, Leve e flexível, Superamortecimento, Acabamento confortável, Elasticidade",Não informado,Não informado,Não informado,Não informado,Piccadilly,38,Preto,"[Malha Duo, Elastano]",Cano Baixo,Feminino,1 Par,Adulto
brilhonanuvem||m2617100AZTEIA18,Tênis,Tênis Meia Sapatilha Bebê Infantil Molekinho Confort 2617100,"******* PRODUTOS 100% ORIGINAIS E ACOMPANHADOS DE NOTA FISCAL *******<br>Tênis Meia Sapatilha Bebê Infantil Molekinho Confort 2717100<br> <br> <br> ESPECIFICAÇÕES DO PRODUTO:<br> <br> Sapato Infantil Molekinho é um calçado feito em Neoprene Air, que se adapta ao formato do pé e permite maior circulação de ar, facilitando a transpiração. O Neoprene é um material altamente resistente, possui grande maleabilidade e mantém a temperatura dos pés estável. Pode ser utilizado para esportes aquáticos, terrestres ou para o dia a dia. Composição: Neoprene Air (elastômero sintético) Tipo de sola: Antiderrapante.<br> <br> Marca: Molekinho<br> Estilo: TÊnis Sapatilha<br> <br> <br> GARANTIA //////////////////<br> Produtos 100% originais. <br> <br> ENVIO ULTRARRÁPIDO! //////////////////<br> Enviamos os nossos produtos todos os dias de segunda a sexta. Dupla confirmação antes da postagem. Embalagem segura na caixa original do produto.<br> <br> Kings root //////////////////<br> &gt; loja física em toda São Paulo <br> &gt; Mais de 25 anos no mercado de calçados;<br> &gt; Referência em preço e atendimento;<br> &gt; Milhares de calçados vendidos diariamente.<br> <br> Comprar conosco é a garantia de bom negócio. Caso tenha dúvidas sobre o produto você pode escrever para nossa equipe abaixo!","{""genero"":""Masculino"",""marca"":""Molekinho"",""tamanho"":""18""}",,Masculino,Molekinho,18,,,,,,,,,,,,,,Não informado,Feminino,Molekinho,Não informado,Não informado,Bebê,Neoprene,Meia Sapatilha,Não informado,Tênis,Não informado,Não informado,Confortável,Sapatilha,Não informado,Não informado,Não informado,Molekinho,18,Azul,Neoprene,Cano Baixo,Masculino,1 Par,Bebê
adidas||628316,Tênis,Tênis Corrida Run 70s,"Volte aos anos 70 com este tênis de corrida adidas e preste homenagem a uma época em que pedras de estimação e poliéster estavam na moda, sem mencionar os mullets e as calças boca de sino. O cabedal de couro desta edição elegante do modelo clássico de corrida leva você de volta à década do individualismo, mesmo que você não seja fã de música disco. Feito com uma série de materiais reciclados, este cabedal tem pelo menos 50% de conteúdo reaproveitado. Este produto representa apenas uma de nossas soluções para ajudar a acabar com os resíduos plásticos.","{""cor"":""Azul"",""genero"":""Feminino"",""indicacao"":""Corrida"",""marca"":""Adidas"",""tamanho"":""42""}",Azul,Feminino,Adidas,42,Corrida,,,,,,,,,,,,,Não informado,Não informado,adidas,Não informado,Corrida,Adulto,Couro,Run 70s,Não informado,Tênis,Não informado,Não informado,Reciclado,Não informado,Não informado,Não informado,Não informado,Adidas,42,Azul,"[Couro, Têxtil]",,Feminino,1 Par,Adulto
netshoes||0ZI-4243-138-32,Tênis,Tênis Juvenil Mormaii Urban Nano Menino,"O Tênis Juvenil Mormaii Urban Nano é o básico que faltava para completar o guarda-roupa do seu filho! Com design moderno, o tênis desenvolvido em material têxtil conta com fechamento em cadarço, solado emborrachado e palmilha macia, ou seja, ideal para proporcionar conforto, resistência e qualidade para o dia a dia do seu filho. Compre agora!","{""classificacao"":""Infantil"",""cor"":""Marrom"",""genero"":""Masculino"",""indicacao"":""Dia a Dia"",""marca"":""Mormaii"",""tamanho"":""32""}",Marrom,Masculino,Mormaii,32,Dia a Dia,,,,Infantil,,,,,,,,,Não informado,Masculino,Mormaii,Não informado,Dia a dia,Juvenil,Têxtil,Urban Nano,Não informado,Tênis,Não informado,Não informado,"Fechamento em cadarço, solado emborrachado, palmilha macia",Não informado,Cadarço,Não informado,Não informado,Mormaii,32,Marrom,Têxtil,Cano Baixo,Masculino,1 Par,Infantil
b2online||KIT1-203366M787844,Tênis,Tênis Mormaii Urban One Masculino + 3 Pares de Meias,"<p>Tênis Mormaii Urban One Masculino</p><p>Este é um produto original Mormaii com garantia vendido pelaB2 Online.<br>Ideal para quem procura se diferenciar da multidão.<br>Com este design único você não vai errar.</p><p>Estar na moda sem abrir mão de conforto e esportividade nunca foi tão fácil.<br>Aposte no Mormaii Urban Storm e você nunca mais vai querer outra marca.</p><p>Indicado para o dia a dia<br>Versátil e Cool<br>Feito para combinar com qualquer look, para usar no trabalho ou lazer.</p><p><br>• Modelo com cadarço para melhor ajuste no pé.<br>• Tênis feito de material siintético<br>• Solado de borracha PVC para maior aderência ao solo<br>• Palmilha macia e removível.<br>• Feito com materiais leves e duráveis.<br>• Logo frequnciado na lateral.<br>• Nacional</p><p>Foto do produto condiz com a realidade. Não existe variação significativa de cor entre o produto real e a foto. Edição realizada em programa gráfico para aproximar ao máximo a foto a cor real do produto.</p><p>Você pode solicitar a troca em até 30 dias. Sem custos para devolução.</p><p>Compra garantida. Caso queira devolver você pode solicitar o reembolso do valor pago em até 7 dias a contar do recebimento.</p><p>Acompanha: 3 Pares de meia, de cores sortidas. Tamanho dos números 34 ao 38, 39 ao 43, enviados correspondentes ao tamanho selecionado.<br>Composição das Meias: 43% algodão / 55% Poliester / 2% elastano<br>Número do Pé que a Meia Calça: Tamanho dos Números 34 ao 38, 39 ao 43</p>","{""cor"":""Azul Marinho, Branco"",""genero"":""Masculino"",""marca"":""Mormaii"",""tamanho"":""44""}","Azul Marinho, Branco",Masculino,Mormaii,44,,,,,,,,,,,,,,Não informado,Masculino,Mormaii,Não informado,Dia a dia,Adulto,Sintético,Urban One,Não informado,Tênis,Não informado,3 Pares,"Cadarço, Solado de borracha PVC, Palmilha macia e removível, Leve e durável, Logo na lateral, Nacional",Casual,Cadarço,3,"34 ao 38, 39 ao 43",Mormaii,44,"[Azul Marinho, Branco]","[Laminado Sintético, PVC]",,Masculino,1 Par,Adulto
borealshoes||15977456105,Tênis,Tenis All Infantil Star Melhor Preço Cores Varias,"----- TODOS OS NOSSOS PRODUTOS SÃO ENVIADOS EM ATÉ 24HRS APÓS A COMPRA -----<br> <br> <br> <br> <br> <br> <br> <br>Olá, somos a Cazzani, uma marca de calçados femininos nascida no interior de São Paulo e que desde a sua fundação tem apenas um objetivo: Realçar a beleza feminina. Por meio de calçados de alta qualidade e carinho ao embalar cada compra, acreditamos que podemos te ajudar a encontrar a sua melhor versão. É isso que desejamos, te acompanhar e quem você mais ama nos melhores momentos.<br> <br> <br> <br> <br> <br> <br> <br>---------------------------------------------------------<br> <br> <br> <br> <br> <br> <br> <br>- Produtos a pronta entrega !<br> <br> <br> <br> <br> <br> <br> <br>- Envio em até 24 hrs !<br> <br> <br> <br> <br> <br> <br> <br>- Produto de alta qualidade 100% nacional !<br> <br> <br> <br> <br> <br>- Produtos com total garantia contra defeitos de fabricação !<br> <br> <br> <br> <br> <br> <br> <br>---------------------------------------------------------<br> <br> <br> <br> <br> <br> <br> <br> <br>- Numeração: 20 ao 34<br> <br> <br> <br> <br> <br> <br> <br>------------ CONSERVAÇÃO E LIMPEZA ------------<br> <br> <br> <br> <br> <br> <br> <br>+ Para efetuar a limpeza do calçado utilize sempre pano seco ou úmido com água.<br> <br> <br> <br> <br> <br> <br> <br>+ Evite expor o calçado a umidade, guarde-o sempre em locais secos e arejados !<br> <br> <br> <br> <br> <br> <br> <br>+ Não utilize produtos químicos e de limpeza no produto, eles podem danificar o calçado.<br> <br> <br> <br> <br> <br> <br> <br>+ Quando efetuada a limpeza, o calçado deve ser seco à sombra<br> <br> <br> <br> <br> <br> <br> <br>+ Não deixe o calçado exposto ao sol por um longo período de tempo.<br> <br> <br> <br> <br> <br> <br> <br>------------------------------- Dúvida frequente ------------------------------- <br> <br> <br> <br> <br> <br> <br> <br>Os produtos são a pronta entrega ? Em quanto tempo o envio é feito ?<br> <br> <br> <br> <br> <br> <br> <br>R : Sim, são a pronta entrega e o envio é feito no mesmo dia ou em até 24 hrs após a confirmação da compra !<br> <br> <br> <br> <br> <br> <br> <br>Aguardamos ansiosamente pela sua compra !!!<br> <br> <br> <br> <br> <br> <br> <br>Também trabalhamos com : chinelo,chinelinho,chinelo nuvem, rasteira,rasteirinha, sandália, mule, tamanco, tênis, calçado infantil, calçado feminino, anabella, gladiadora, tratorada, alpargata, slip on, calce fácil, iate, iatezinho.<br> <br> <br> <br>","{""cor"":""Azul"",""genero"":""Unissex"",""idade"":""Infantil"",""tamanho"":""32""}",Azul,Unissex,,32,,Infantil,,,,,,,,,,,,Varias,Infantil,Star,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Tênis,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,20 ao 34,All Star,32,Azul,,,Unissex,1 Par,Infantil
woder||EVE-SEUA115K-41,Tênis,Tênis Everlast Cave 2 II Cross Training Unisex,"<p>Chegou o Everlast Cave 2 para seus treinos ficarem mais seguros e confortáveis. Com ele você poderá fazer os movimentos mais difíceis sem ficar preocupado com a estabilidade nos seus pés. Sua sola oferece o atrito necessário para todo tipo de exercício dando uma sensação de segurança incomparável.</p><p>A Everlast trouxe para este tênis inovações tecnológicas que apresentam uma durabilidade e conforto que você não encontra em nenhum outro modelo.</p><p><br></p><p>Características:</p><p>ENER-G: Entressola composta por super polímero de alta densidade que garante estrutura e amortecimento ao calçado.</p><p>EShield: Tecido tecnológico que evita odor nos pés.</p><p>Atacador com cadarços blindados.</p><p>Conjuntos de fios especiais com elastano.</p><p>-Novo sistema de colagem dando ao modelo uma durabilidade incrível.</p><p>-Logo Everlast</p><p><br></p><p>Comprimento da Palmilha:</p><p>BR 34 - 23 cm</p><p>BR 35 - 23,5 cm</p><p>BR 36 - 24 cm</p><p>BR 37 - 24,5 cm</p><p>BR 38 - 25 cm</p><p>BR 39 - 26 cm</p><p>BR 40 - 27 cm</p><p>BR 41 - 28 cm</p><p>BR 42 - 28,5 cm</p><p>BR 43 - 29 cm</p><p>BR 44 - 29,5 cm</p>","{""cor"":""Branco, Cinza"",""genero"":""Unissex"",""marca"":""Everlast"",""tamanho"":""41""}","Branco, Cinza",Unissex,Everlast,41,,,,,,,,,,,,,,Não informado,Unissex,Everlast,Não informado,Cross Training,Não informado,Não informado,Cave 2 II,Não informado,Tênis,Não informado,Não informado,"ENER-G, EShield, Atacador com cadarços blindados, Conjuntos de fios especiais com elastano, Novo sistema de colagem, Logo Everlast",Não informado,Cadarço,Não informado,"34 - 23 cm, 35 - 235 cm, 36 - 24 cm, 37 - 245 cm, 38 - 25 cm, 39 - 26 cm, 40 - 27 cm, 41 - 28 cm, 42 - 285 cm, 43 - 29 cm, 44 - 295 cm",Everlast,41,"[Branco, Cinza]",Borracha,,Unissex,1 Par,Adulto
shirleycalcados||11814112909,Tênis,Tênis Feminino Usaflex Lycra 6007 Cab Preto AF1505,"Tenis Slip On em Neoprene Preto com modelo Calce fácil, sola em EVA Branco. Palmilha almofada macia e confortável. Ideal para Looks mais modernos e estilosos.","{""cor"":""Preto"",""genero"":""Feminino"",""marca"":""Usaflex"",""material"":""Lycra"",""tamanho"":""37""}",Preto,Feminino,Usaflex,37,,,Lycra,,,,,,,,,,,Preto,Feminino,Usaflex,Não informado,Não informado,Adulto,"Lycra, Neoprene, EVA",Slip On,Não informado,Tênis,Não informado,Não informado,"Calce fácil, sola em EVA, palmilha almofada macia e confortável",Não informado,Não informado,Não informado,Não informado,Usaflex,37,Preto,"[Lycra, EVA]",,Feminino,1 Par,Adulto
topshoeseacessorios||YZYBOST102AZ40,Tênis,Tênis Masculino Cano Baixo Leve Cadarço Corforto Casual,"<p>O Tênis Lorenzzo Lopez traz em sua composição o material lona super macio e de alta resistência, proporcionando muito mais conforto e segurança aos seus pés. O solado em borracha, que proporciona leveza e segurança. O modelo conta também com fechamento em cadarço, garantindo agilidade e comodidade nas atividades do dia a dia.</p><p>ESPECIFICAÇÕES TÉCNICAS<br>Material: Têxtil<br>Solado: Borracha<br>Material Interno: Têxtil<br>Fechamento: Cadarço<br>Esportes recomendados: Caminhada<br>Estilo: Urbano<br>Indicado para: Dia a Dia<br>Estilo da Peça: Lisa<br>Altura do Cano: Cano Baixo<br>Ocasião: Conforto<br>Recomendações de Uso: Evite molhar seu tênis, mas caso isto ocorra, deixe-os secar à sombra e longe de qualquer fonte de calor. Delicadeza é palavra-chave. Nunca lave o calçado em máquina de lavar e jamais esfregue com força ou passe esponjas grossas ou molhadas.<br>Garantia do Fabricante: Contra defeitos de fabricação</p>","{""cor"":""Azul"",""genero"":""Masculino"",""tamanho"":""40""}",Azul,Masculino,,40,,,,,,,,,,,,,,Não informado,Masculino,Lorenzzo Lopez,Não informado,Caminhada,Não informado,Têxtil,Cano Baixo,Não informado,Tênis,Não informado,Não informado,"Leve, Conforto, Casual",Liso,Cadarço,Não informado,Não informado,Lorenzzo Lopez,40,Azul,"[Têxtil, Borracha]",Cano Baixo,Masculino,1 Par,Adulto
prospantcalcados||BC000510-5,Tênis,Tênis Masculino Adventure Trekking Conforto Ollie Broncos Trilhas Preto,"  <span><em><strong>Tênis Masculino Adventure Trekking Conforto Ollie Broncos Trilhas Preto</strong></em></span>   <p><span>Modelo de tênis da linha Trekking Ollie, para quem gosta de aventura, trilhas e hiking. Produzido com materiais de alta durabilidade, para clientes que gostam de conforto sem abrir mão do estilo. Possui palmilha com alta absorção de impacto e umidade, solado flexível, emborrachado com frisos antiderrapante para garantir maior segurança e conforto ao caminhar. A OLLIE fabrica calçados nos mais rigidos padrões de qualidade, para atender a um público que gosta de estar sempre na moda, com calçados a preços acessíveis, sem abrir mão de conforto, qualidade e durabilidade.</span></p> <p><span>Observação</span><br><span>- Fotos meramente ilustrativas;</span><br><span>- Tonalidades podem variar dependendo do monitor;</span><br><span>- Os objetos que ambientam as fotos não acompanham o produto;</span><br><span>- Antes de comprar o seu produto, verifique as medidas.</span></p>","{""genero"":""Masculino"",""marca"":""Ollie"",""tamanho"":""41""}",,Masculino,Ollie,41,,,,,,,,,,,,,,Preto,Masculino,Ollie,Não informado,Trekking,Adulto,Não informado,Adventure,Não informado,Tênis,Trilhas,Não informado,Conforto,Não informado,Não informado,Não informado,Não informado,Ollie,41,Preto,"[Laminado Sintético, Têxtil, Borracha]",,Masculino,1 Par,Adulto
excllusivacalcados||8447ab82418f11edb7104201ac185019,Tênis,Tênis Esportivo Actvitta 4825.101 Feminino-Preto/Pink,"Tênis Feminino Actvitta 4825.101, esportivo confeccionado em tecido com recortes em material alternativo de altíssima qualidade no cabedal. Possui palmilha com alta absorção de impacto e umidade, solado flexível, emborrachado com frisos antiderrapante para garantir maior segurança e conforto ao caminhar.","{""cor"":""Preto, Pink"",""genero"":""Feminino"",""marca"":""Activitta"",""tamanho"":""37""}","Preto, Pink",Feminino,Activitta,37,,,,,,,,,,,,,,PretoPink,Feminino,Actvitta,Não informado,Esportivo,Não informado,Tecido,4825101,Não informado,Tênis,Não informado,Não informado,"Recortes em material alternativo de altíssima qualidade, palmilha com alta absorção de impacto e umidade, solado flexível emborrachado com frisos antiderrapante",Não informado,Não informado,Não informado,Não informado,Actvitta,37,"[Preto, Pink]",,,Feminino,1 Par,Adulto
