Unnamed: 0,Unnamed: 1,title,description,Unnamed: 4,Atributos <empresa terceira>,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Atributos AI-PAVE-BR,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Atributos Multimídia,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39
lymdecor-tray||11036,Cadeira,Cadeira Caixa Alta Giratória Job Suede Verde Musgo - Lyam Decor,"<p> Descrição do produto: A Cadeira Job Caixa Alta é a opção ideal para compor o seu ambiente! Máximo conforto com encosto e assento revestidos com espuma injetável, além de contar com o mecanismo Back System que permite total regulagem de assento e encosto garantindo o conforto do usuário. Ideal para Portaria, Balcão, Recepção, Supermercados, Lotéricas e etc. A Cadeira Job garante a ergonomia, conforto e saúde de acordo com a necessidade do usuário. Contém base caixa giratória com sapatas fixas, regulagem de altura a gás na cor preta com apoio para os pés. Conforto necessário para desempenhar as tarefas do dia a dia da melhor forma!</p> <p><br></p> <p><br></p> <p> Dimensões do produto (L x A x P) <br>98 x 63,5 x 64</p> <p> Medidas internas: <br>Largura assento: 47 cm<br>Altura encosto: 41 cm<br>Largura encosto: 44 cm<br>Altura máxima: 116 cm<br>Altura do chão ao assento: 59 cm á 69 cm.</p> <p><br> Características: <br>Estrutura produzida em madeira compensada anatômica.<br>Revestimento em Crepe Verde Musgo de qualidade.<br>Cadeira ergonômica 100% nacional com todas as exigências da norma NR17 que visa dar condições de trabalho com máximo conforto, segurança e desempenho eficiente. <br>Assento e encosto em espuma injetada de alta densidade.<br>Contra capa no assento e encosto em polipropileno.<br>Base giratória com regulagem de altura á gás.<br>Suporta até 120 kg;<br>Mecanismo Back System com 02 alavancas de regulagem com movimento de inclinação;</p> <p>Por se tratar de estofado as medidas podem ter uma pequena variação de até 3 cm.<br>- A tonalidade do produto real poderá ter ligeira variação devido o lote de tecidos. </p> <p><br></p> <p> Observações importantes: <br>A montagem será de responsabilidade do comprador;<br>Responsabilizamo-nos pela entrega em todo território nacional, até onde as rodovias alcançam, entregas fluviais ou aéreas devem ser cotadas a parte;<br>As imagens são ilustrativas, não acompanham objetos de decoração e eletrônicos;<br>Não nos responsabilizamos, no ato da entrega, por subir escadas/elevadores ou transporte por guincho em apartamentos.<br>Eventuais despesas são de responsabilidade do comprador;<br>Confira as dimensões do produto e certifique-se de que passará normalmente por supostos elevadores, portas, escadas e/ou corredores de sua residência;</p>","{""marca"":""Lyam Decor"",""tipo_de_pe"":""Giratória""}",,Lyam Decor,,Giratória,,,,,,,,,,,Verde Musgo,Lyam Decor,Madeira compensada,Não informado,Não informado,"Giratória, com apoio para os pés, regulagem de altura a gás, Back System, base caixa",Caixa Alta,Crepe,"Portaria, Balcão, Recepção, Supermercados, Lotéricas",Crepe,Não informado,120 kg,Não informado,"Ergonomica, 100% nacional, espuma injetada de alta densidade, contra capa em polipropileno",Lyam Decor,Verde,Madeira,,1 Unidade,Crepe,120kg
granbelo2||61525p,Cadeira,Kit 6 Cadeiras Decorativa Sala de Jantar Base de Aço Meyer Linho Bege - Gran Belo,"Descrição do Produto:Kit 6 Cadeiras Decorativa Sala de Jantar Base de Aço Meyer Linho Bege - Gran Belo é o móvel que faltava para decorar sua cozinha. Produzido com matéria-prima de ótima qualidade para dar maior durabilidade do produto, e sem falar do conforto incrível que ela oferece. Se está á procura de um produto com o Design sofisticado e de alto nível, a Cadeira Meyer seria perfeita para você. Não perca essa oportunidade e sinta a satisfação ao decorar o seu ambiente.<br><br>Dimensões do Produto:Largura: 46cm.Altura: 78cm.Profundidade: 52cm.Altura do Assento ao Chão: 45cm. Características do Produto:Material da Estrutura: Concha Multilaminada 18mm.Assento: Espuma D-28.Encosto: Espuma D-28.Revestimento: Linho.Material dos Pés: Aço Carbono. Quantidade de Pés: 04.Tipo de Pés: Fixo.Peso Suportado: 120Kg.Conteúdo da Embalagem: 6 Cadeiras.Necessita de Montagem: Não.Instruções/Cuidado: Utilizar um pano levemente umedecido com água, seguido de pano seco. Evitar exposição ao sol, para que o produto não sofra alterações na cor. Não limpar com escovas ou produtos abrasivos. Observações importantes:- As imagens são meramente ilustrativas e não acompanham objetos de decoração e eletros.- Pode haver alguma diferença de tonalidade entre a imagem e o produto, por conta do tratamento de imagens e a calibração de cores da sua tela.- Todos os nossos produtos são enviados devidamente embalados e com total segurança.- Ao receber o produto o cliente deve verificar as condições da embalagem, havendo alguma avaria não assine o comprovante de recebimento, entre em contato com a loja para orientações.- A nossa loja se responsabilizará pela entrega dos produtos adquiridos até a porta de entrada ou portaria do endereço indicado.- Não nos responsabilizamos, no ato da entrega, por montagens, desmontagens e instalações de produtos, bem como, por subir ou descer escadas/elevadores ou pela utilização de guinchos ou equipamentos similares para acesso a pisos superiores em apartamentos, casas ou escritórios. Estas despesas adicionais serão de responsabilidade do cliente.- Confira as dimensões do produto no momento da compra e certifique-se de que passará normalmente por elevadores, portas, escadas e/ou corredores, evitando assim futuros desagrados ou imprevistos com a entrega do produto.","{""marca"":""Gran Belo"",""quantidade"":""6 Cadeiras""}",,Gran Belo,,,6 Cadeiras,,,,,,,,,,Bege,Gran Belo,Concha Multilaminada 18mm,Fixo,6,Design sofisticado e de alto nível,Decorativa,Linho,Sala de Jantar,Linho,Não informado,120Kg,6,Não informado,Gran Belo,Bege,Aço,,6 Unidades,Linho,120kg
idealdecorltda||636046,Cadeira,Kit 8 Cadeiras de Jantar Madeira Maciça Mel Premium Débora Linho Cinza,"Transforme seu espaço com a elegância e o conforto da Cadeira Debora. Projetada para proporcionar uma experiência de assento superior, esta cadeira combina sofisticação e funcionalidade, sendo a escolha perfeita para salas de estar, escritórios e ambientes de convivência.<br><br>Características<br>Tipo: Cadeira <br>Modelo: Debora<br>Tecido: Linho <br>Cor assento e encosto: Cinza <br>Cor pés: Mel <br><br>DIMENSÕES DO PRODUTO<br>Altura: 86cm<br>Largura: 55cm<br>Comprimento: 60cm<br><br>ATENÇÃO<br>AS IMAGENS SÃO MERAMENTE ILUSTRATIVAS E PODEM SOFRER VARIAÇÕES DE COR E PEQUENOS DETALHES DE ACORDO COM O SEU MONITOR, ILUMINAÇÃO DO AMBIENTE E ATÉ MESMO A SUA PERCEPÇÃO VISUAL.","{""cor"":""Cinza""}",Cinza,,,,,,,,,,,,,,Cinza,Não informado,Madeira Maciça,Não informado,8,Não informado,Cadeira,Linho,Não informado,Linho,Não informado,Não informado,Não informado,Não informado,Ideal Moveis,Cinza,Madeira,,8 Unidades,Linho,
priorizawebshop||PRCADBEGOPR05,Cadeira,Kit 5 Cadeiras de Escritório Begonia Tela Mesh Ergonômica - Preto,"<p>Cadeira de Escritório Begonia Tela Mesh Ergonômica</p><p>escolha de uma cadeira adequada é muito importante para evitar futuras lesões. Com esta cadeira da Begônia você terá o conforto é o bem-estar que precisa ao longo do seu dia. Além disso, você pode colocá-la em qualquer lugar da sua casa ou oficina, pois o seu design se adapta a vários ambientes. Dê um toque mais moderno aos seus espaços!</p><p>Ajuste-a a sua medida</p><p>Com seu ajuste de altura, você poderá fixar a posição de seu torso em relação à mesa de trabalho e assim obterá uma cadeira mais confortável ao nível de suas necessidades.</p><p>Cuide do seu corpo</p><p>Os apoios de braços vão favorecer a sua postura ao escrever e o ajudarão a se incorporar com mais facilidade quando quiser.</p><p>Mantenha-se em movimento</p><p>As rodas permitirão a você mover e limpar facilmente o seu espaço. Você será capaz de movê-la sem dificuldade quando precisar.Além disso, sendo giratória, permitirá que você gire o assento 360o sem a necessidade de mudar de posição ou se mover de onde você está.</p><p>Altura</p><p>Total: 100-90 cm</p><p>Braço até o chão: 75-63 cm</p><p>Assento até o chão: 58-46 cm</p><p>Encosto: 48 cm</p><p>Braço: 28 cm</p><p>Largura</p><p>1 Perna: 25 cm</p><p>2 Pernas: 50 cm</p><p>Assento: 45 cm</p><p>Encosto: 40,5 cm</p><p>Braço: 4,5 cm</p><p>De um braço ao outro: 54 cm</p><p>Comprimento</p><p>Encosto: 2 cm</p><p>Assento: 47,5 cm</p><p>Braço: 30 cm</p><p>Peso: 5,5 kg</p><p>Estrutura: Nylon e aço cromado</p><p>Revestimento: Nylon, Tela Mesh</p><p>Braço: Polipropileno</p><p>Assento: Madeira multi laminada</p><p>Peso máximo recomendado: 110 Kg</p>","{""marca"":""Mesh""}",,Mesh,,,,,,,,,,,,,Preto,Begonia,Nylon e aço cromado,Rodas,5,"Ergonômica, Tela Mesh, Giratória, Ajuste de altura, Apoios de braços",Escritório,"Nylon Tela Mesh, Polipropileno, Madeira multi laminada","Escritório, Home Office",Nylon Tela Mesh,Moderno,110 Kg,1,Não informado,Begonia,Preto,Aço,Rodízios,5 Unidades,Nylon,110kg
acostaricacolchoes||6373b595502f893f407623ba,Cadeira,Kit 2 Cadeiras de Cozinha Viena 2C072  2 Un Cromado/Courano Nude - Kappesberg,<strong>Kit 2 Cadeiras de Cozinha Viena 2C072 2 Un Cromado/Courano Nude - Kappesberg</strong><br> <br> Marca: <strong>Kappesberg</strong><br><br>Dimensões(Cm): Comprimento(Profundidade): 59 x Largura: 43 x Altura: 94<br> <br> <strong>CARACTERÍSTICAS DE MÓVEIS</strong><br> <strong>Tipo de Estrutura do Móvel</strong><br> - Aço Tubular<br> <strong>Tipo de Pintura</strong><br> - Cromada<br> <strong>Garantia</strong><br> - 3<br> <br> <strong>BENEFÍCIOS DE MÓVEIS</strong><br> <strong>Certificação de Qualidade de Móveis</strong><br> - Qualidade Aprovada<br> <strong>Forração de Revestimento de Móveis</strong><br> - Courano<br> <br> <br> <strong> Não nos responsabilizamos pela montagem/instalação dos produtos.</strong><br> <strong>Todas as informações divulgadas são de responsabilidade exclusiva do fabricante/fornecedor. </strong><br> <strong>Imagens Meramente Ilustrativas.</strong><br> <strong>Verifique com os fabricantes do produto e de seus componentes eventuais limitações à utilização de todos os recursos e funcionalidades.</strong>,"{""cor"":""Nude"",""marca"":""Kappesberg"",""quantidade"":""2 Cadeiras""}",Nude,Kappesberg,,,2 Cadeiras,,,,,,,,,,Nude,Kappesberg,Aço Tubular,Não informado,2,Não informado,Cozinha,Courano,Não informado,Courano,Não informado,Não informado,2,Não informado,Móveis Kappesberg,Nude,Aço,Palito,2 Unidades,Courano,
decoreshop||DECOREMIXBR,Cadeira,Kit com 2 Cadeiras Charles Eames Eiffel Branco,"<strong>Cadeira Eiffel Eames Base Madeira</strong><br><br>A CADEIRA CHARLES EAMES EIFFEL foi criada nos anos 50, é vencedora do Museu de Nova York da concorrência """"Design de Mobiliário Low-Cost Arte Moderna Internacional"""".<br>Sua base é em MADEIRA no formato de uma torre faz com que o ambiente não fique sobrecarregado. <br>Adequa-se perfeitamente para compor conjunto de mesa de jantar ou qualquer outro ambiente em sua casa ou escritório. <br>Ideal para receber amigos e familiares com um toque de elegância e charme. <br>As pernas da cadeira são em madeira e fios de aço preto no qual garantem estabilidade à cadeira.<br><br>Material da Estrutura: Madeira e Estrutura Aço Pintado<br>Material do Assento: Polipropileno<br>Pés em Madeira com proteção antiaderente<br><br>Garantia de 3 meses por defeito de fabricação.<br><br>Altura Total: 82 cm<br>Altura do Chão Até o Assento: 46 cm<br>Profundidade Interna do Assento: 46 cm<br>Largura Interna do Assento: 48 cm<br>Peso Máx. Recomendado: 120 kgs<br>Peso unitário: 3,5 kgs<br>Não Giratória<br>Não Dobrável<br>Não Empilhavel<br><br>Indicações de Uso:<br>- Não utilizar produtos químicos e abrasivos para limpeza<br>- Limpar com pano umedecido e sabão neutro para melhor conservação<br>- Deve ser evitada exposição dos produtos ao sol pois podem apresentar pequenas mudanças em sua coloração.<br><br>Observações importantes:<br>- Produto Enviado: Desmontado<br>- Complexidade de Montagem: Fácil<br>- Manual de Montagem: Acompanha o produto<br>- Pode haver alguma diferença de tonalidade entre a imagem e o produto real, por conta do tratamento de imagens e a calibração de cores do seu monitor.<br>- Ao receber a mercadoria, o cliente deve verificar as condições da embalagem, caso haja alguma avaria não assine o comprovante de recebimento.<br>- O produto é enviado desmontado. Portanto, necessita montagem após recebimento.<br>","{""marca"":""Charles Eames"",""quantidade"":""2 Cadeiras""}",,Charles Eames,,,2 Cadeiras,,,,,,,,,,Branco,Eames,Madeira e Estrutura Aço,Madeira com proteção antiaderente,2,"Não Giratória, Não Dobrável, Não Empilhavel",Eiffel,Polipropileno,"Não utilizar produtos químicos e abrasivos para limpeza, Limpar com pano umedecido e sabão neutro para melhor conservação, Deve ser evitada exposição dos produtos ao sol pois podem apresentar pequenas mudanças em sua coloração",Não informado,Não informado,120 kgs,Não informado,"Produto Enviado Desmontado, Complexidade de Montagem Fácil, Manual de Montagem Acompanha o produto, Pode haver alguma diferença de tonalidade entre a imagem e o produto real por conta do tratamento de imagens e a calibração de cores do seu monitor, Ao receber a mercadoria o cliente deve verificar as condições da embalagem caso haja alguma avaria não assine o comprovante de recebimento, O produto é enviado desmontado Portanto necessita montagem após recebimento",Charles Eames,Branco,Madeira,Palito,2 Unidades,,120kg
ameydecor||332067p,Cadeira,Kit 08 Cadeiras Sala de Jantar Escritório Office Clark Industrial Ferro Dourado Suede Amarelo - Amey Decor,"CADEIRA CLARK - Amey Decor<br><br>Ideal para agregar elegância e sofisticação ao seu ambiente de forma prática e eficaz.<br><br>CARACTERÍSTICAS:<br><br>- Largura Total: 45 cm;<br>- Altura Total: 90 cm;<br>- Profundidade Total: 53 cm;<br>- Altura do encosto: 44 cm;<br>- Altura do chão até o assento: 47 cm;<br>- Produto estofado;<br>- Estrutura de ferro reforçado;<br>- Pés em ferro de excelente qualidade, suporta até 150kg.<br><br>OBSERVAÇÕES:<br><br>- Limpar com flanela limpa e seca. Não molhar o móvel e não expor em lugar úmido ou próximo de fontes de calor. Não usar produtos abrasivos;<br>- As imagens ambientadas são meramente ilustrativas e podem apresentar itens que não compõe o produto;<br>- Objetos decorativos que aparecem na foto não acompanham o produto;<br>- As cores do produto podem variar de acordo com o monitor, a iluminação do ambiente, ou sua percepção visual;<br>- Confira as dimensões antes da compra e certifique-se de que o produto passará por elevadores, portas e corredores, já que nossa entrega não inclui a subida de lances de escada, ou o lançamento de produtos;<br>- Ao receber seus produtos, verifique no ato do recebimento qualquer dano na embalagem. A transportadora pode esperar a conferência do produto;<br>- Produto para uso residencial em ambiente interno, não devendo ficar exposto diretamente ao sol, calor e umidades excessivas.<br>","{""marca"":""Office""}",,Office,,,,,,,,,,,,,Amarelo,Amey Decor,Ferro,Não informado,8,"Produto estofado, Estrutura de ferro reforçada, Pés em ferro de excelente qualidade suporta até 150kg",Cadeira,Suede,"Sala de Jantar, Escritório, Office",Suede,Industrial,150kg,8,Não informado,Amey Decor,Amarelo,Ferro,,8 Unidades,Suede,150kg
madeiramadeira-openapi||594768,Cadeira,Cadeira para Escritório Eames Colméia Secretária Decorativa 1119 Or Design,"A Cadeira Colmeia tem assento em polipropileno todo vazado com pequenos furos, base rodizio cromada e rodas em PU. Ela se adequa tanto ao seu escritório quanto em qualquer lugar da sua casa, com ela os seus ambientes ficarão muito mais modernos.","{""cor"":""Azul"",""marca"":""OR Design"",""material_da_estrutura"":""Polipropileno""}",Azul,OR Design,Polipropileno,,,,,,,,,,,,Não informado,Or Design,Não informado,Rodizio,Não informado,Decorativa,Escritório,Polipropileno,Secretária,Não informado,Eames,Não informado,1,Não informado,OR Design,Azul,polipropileno,Rodízios,1 Unidade,polipropileno,120kg
cadeirasinc||K4FI0321BR,Cadeira,Kit 4 Cadeiras Charles Eames Slim Branca,"<p>Bem Vindo a Cadeiras Inc</p><p>Kit 4 Cadeira Para Mesa Sala De Jantar Charles Eames Eiffel Slim Branca</p><p>A Cadeira Slim, tem um belo diferencial nesta versão exclusiva que são as costuras formando formas geométricas dando estilo vintages. A cadeira que já é um clássico do design, possui boa ergonomia e transmite conforto. Esta versão é revestida, concha interna fabricada em madeira com espuma d28 e base de madeira, que é bem resistente. Com o design moderno, essa cadeira é ideal pra quem se preocupa com estética sem abrir mão do conforto. A Cadeira Eames Slim é uma mobília sofisticada para compor diversos tipos de ambientes profissionais ou particulares.</p><p>Características Técnicas da Cadeira Charles Eames Eiffel Slim:</p><p>Altura Total: 72cm<br> Altura Do Chão Até o Assento: 47cm<br> Largura: 48cm<br> Profundidade: 54cm<br> Peso Máximo Suportado: 120 Kg</p>","{""marca"":""Cadeiras INC"",""quantidade"":""4 Cadeiras""}",,Cadeiras INC,,,4 Cadeiras,,,,,,,,,,Branca,Não informado,Madeira,Não informado,4,Concha interna fabricada em madeira com espuma d28 e base de madeira que é bem resistente,Charles Eames Eiffel Slim,Madeira,Sala De Jantar,Não informado,Vintage,120 Kg,4,Não informado,Charles Eames,Branco,Madeira,Palito,4 Unidades,,120kg
homedock||PA1013370,Cadeira,Cadeira de Jantar Pés Palito Madeira Evelyn Linho Off White c/ Natural Província,"A cadeira de jantar Evelyn é garantia de conforto e estilo.<p>A cadeira Evelyn possui design versátil, moderno e cheio de personalidade, permitindo sua utilização como cadeira ou poltrona, em diversos estilos de decoração. Ideal para compor o home office, quartos, sala de jantar ou escritório. Possui encosto com formato curvo que abraçam o assento e detalhes de costura que fazem toda a diferença.<br>Renove seu ambiente com praticidade e estilo.</p><p>Especificações:</p><p>Possui encosto curvo e anatômico produzido em MDF revestido em espuma soft.<br>Densidade da espuma D23.<br>Base produzida em aço carbono.<br>Pés torneados de madeira maciça Tauari.<br>Acabamento da madeira em verniz natural.<br>Assento produzido em MDP.<br>Suporta até 120Kg<br>Composição do tecido:73% Polipropileno e 27% poliéster.<br>Este produto é produzido respeitando e valorizando as principais práticas mundiais de sustentabilidade.</p><p>Importante:</p><p>Indicamos que este produto seja montado seguindo o passo a passo do manual de montagem.<br>Imagens meramente ilustrativas, as cores podem sofrer variações de tonalidade de acordo com a configuração do monitor.<br>Os demais itens e objetos de decoração não acompanham o produto.<br>Não realizamos a montagem e/ou a desmontagem do produto.</p><p>Cuidados e manutenção:</p><p>Aspirador de pó levemente.<br>Não utilizar produtos químicos, abrasivos ou limpeza a vapor.<br>Evitar exposição prolongada ao sol.</p><p>Montagem:</p><p>Produto entregue desmontado, sendo necessário fazer sua montagem.<br><br>LARGURA 54cm<br>ALTURA 92cm<br>PROFUNDIDADE 55cm</p>","{""marca"":""DAF""}",,DAF,,,,,,,,,,,,,Off White,Província,Aço carbono,Palito,Não informado,"Encosto curvo e anatômico, espuma soft, base em aço carbono, pés torneados de madeira maciça Tauari, acabamento em verniz natural, assento em MDP",Jantar,"Madeira,  MDF,  Espuma,  Aço carbono,  Polipropileno,  Poliéster","Home office, quartos, sala de jantar, escritório",Linho,Moderno,120Kg,Não informado,Não informado,Móveis Província,Off White,Madeira,Palito,1 Unidade,Linho,120kg
flaviomoveisgramado||FM9997,Cadeira,Cadeira De Balanço 98 X 64 X 50  Com Almofadas - Móveis De Gramado,"<p>Fabricação Móveis de Gramado!!!... Padrão e Sob Medida!!!... Estilo Rústico... Medida da Cadeira de Balanço Encosto Baixo:... 0,53 de Comprimento... 0,50 de Largura... 0,98 de Altura... Observação: Acompanha o Conjunto das Almofadas... Observação: Cadeira de Balanço Com Molas... Cores Padrão da Madeira: Castanho... Madeira Maciça de Reflorestamento... Pintura do Produto: Tingimento + Selador + Verniz... Garantia De acordo com o código do consumidor... Peso Suportado de Até 120Kg... Produto Segue Montado... Produto Segue em 01 Volumes em Transporte Rodoviário... Temos Tamanhos Padrões – ( Cadeira de Balanço Com Encosto Alto e Cadeira de Balanço Encosto Baixo )...</p>","{""cor"":""Castanho"",""material_da_estrutura"":""Madeira""}",Castanho,,Madeira,,,,,,,,,,,,Castanho,Móveis de Gramado,Madeira Maciça,Não informado,Não informado,Encosto Baixo,Balanço,Madeira,Não informado,Não informado,Rústico,120Kg,1,Com Almofadas,Móveis De Gramado,Castanho,Madeira,,1 Unidade,,120kg
wawdesignloja||FD3610LR,Cadeira,Cadeira Gruvyer Laranja Sala Cozinha Jantar,<p><strong>Modelo:</strong> Cadeira Gruvyer Laranja</p><p><strong>Assento:</strong> Polipropileno</p><p><strong>Base:</strong> Polipropileno</p><p><br></p><p><strong>Profundidade:</strong> 51 cm</p><p><strong>Largura:</strong> 42 cm</p><p><strong>Altura Total:</strong> 81 cm</p><p><strong>Altura do Chão Até o Assento:</strong> 45 cm</p><p><strong>Profundidade Interna do Assento: </strong> 43 cm</p><p><strong>Largura Interna do Assento: </strong> 42 cm</p><p><strong>Peso Máx. Recomendado:</strong> 154 kgs</p><p><strong>Peso unitário:</strong> 5 kgs</p>,"{""cor"":""Laranja"",""material_da_estrutura"":""Polipropileno""}",Laranja,,Polipropileno,,,,,,,,,,,,Laranja,Gruvyer,Polipropileno,Não informado,Não informado,Não informado,Cadeira,Polipropileno,"Sala, Cozinha, Jantar",Não informado,Não informado,154 kgs,Não informado,Não informado,Waw Design,Laranja,Polipropileno,,1 Unidade,Polipropileno,154kg
lymdecor-tray||16353,Cadeira,Kit 02 Cadeiras de Escritório Giratória Executiva Ergonômica Tech Suede Bege - Lyam Decor,"<p><span><span><span><strong>Descrição do produto: </strong>A Cadeira de Escritório Giratória Tech é a opção ideal para compor o seu ambiente office. Máximo conforto com assento revestido com espuma injetável, com mecanismo de reclinação livre, permite total autonomia do usuário sobre ela. Conta ainda com sistema relax, garantindo conforto ao usuário! A Cadeira Tech atende até mesmo aos olhares mais exigentes, garante a ergonomia, conforto e saúde de acordo com a necessidade do usuário sem abrir mão de compor o ambiente com bom gosto.</span></span></span></p> <p><span><span><span><strong>Dimensões do produto (L x A x P)</strong><br>62 x 87 a 100 x 62 cm </span></span></span></p><p><span><span><span><strong>Medidas internas:</strong><br>Profundidade assento: 46 cm<br>Largura assento: 47 cm<br>Altura encosto: 51 cm<br>Altura do chão ao assento: 42,5 cm a 54,5 cm<br>Altura do chão aos braços: 61 cm á 74 cm.<br>Espessura do assento: 12 mm<br>Largura do encosto: 47 cm</span></span></span></p> <p><span><span><span><strong>Características:</strong><br>Encosto plástico em polipropileno. <br>Assento estruturado em compensado multilaminado anatômico com espuma flexível injetada e moldada de poliuretano.<br>Revestimento em tecido Suede Bege de qualidade.<br>Sistema relax, movimento de balanço, trava em 90°.<br>Mecanismo de reclinação livre, com ajuste de tensão por manípulo.<br>Braços em polipropileno com ajuste de altura por botão.<br>Coluna a gás preta, classe 3 conforme DIN 4550, com curso de 115 mm.<br>Pistão a gás para ajuste de altura do assento.<br>Base giratória com regulagem de altura á gás.<br>Rodízios de duplo giro em nylon preto.<br>Cadeira 100% nacional.</span></span></span></p> <p><span><span><span><strong>Observações importantes:</strong><br>A montagem será de responsabilidade do comprador;<br>Responsabilizamo-nos pela entrega em todo território nacional, até onde as rodovias alcançam, entregas fluviais ou aéreas devem ser cotadas a parte;<br>As imagens são ilustrativas, não acompanham objetos de decoração e eletrônicos;<br>Não nos responsabilizamos, no ato da entrega, por subir escadas/elevadores ou transporte por guincho em apartamentos.<br>Eventuais despesas são de responsabilidade do comprador;<br>Confira as dimensões do produto e certifique-se de que passará normalmente por supostos elevadores, portas, escadas e/ou corredores de sua residência;</span></span></span></p>","{""cor"":""Bege""}",Bege,,,,,,,,,,,,,,Bege,Lyam Decor,"Polipropileno, Compensado Multilaminado",Rodízios de Duplo Giro em Nylon Preto,2,"Encosto plástico em polipropileno, Assento estruturado em compensado multilaminado anatômico com espuma flexível injetada e moldada de poliuretano, Revestimento em tecido Suede Bege de qualidade, Sistema relax movimento de balanço trava em 90, Mecanismo de reclinação livre com ajuste de tensão por manípulo, Braços em polipropileno com ajuste de altura por botão, Coluna a gás preta classe 3 conforme DIN 4550 com curso de 115 mm, Pistão a gás para ajuste de altura do assento, Base giratória com regulagem de altura á gás, Cadeira 100 nacional",Escritório Giratória Executiva Ergonômica,Tecido Suede,Escritório,Tecido Suede,Ergonômica,Não informado,1,Não informado,Lyam Decor,Bege,Polipropileno,Rodízios,2 Unidades,Suede,
uouu||RIVATTI_36504428-4X,Cadeira,Kit 4 Cadeiras Jantar Clarice Branca Polipropileno,"Cadeira Clarice<br> <br> • Assento em PP <br> • Base em metal com adesivo<br> <br> Cor:<br> Branco<br> <br> Estilo:<br> Contemporâneo<br> <br> Dimensões e peso:<br> Altura: 80 cm<br> Largura: 62 cm<br> Profundidade: 57 cm<br> Peso Bruto: 5,1 Kg <br> Peso Líquido: 4,5 Kg<br> Peso máximo suportado: 120 Kg<br> <br> Marca:<br> Rivatti<br> <br> Sendo a maior importadora de móveis de design do Brasil, a Rivatti é especializada na comercialização de produtos de alta decoração, oferecendo assim mais de 500 itens e 1850 variações de cores e tecidos de produtos de qualidade e estilos diferenciados.<br> <br> Sua linha de produtos contempla desde clássicos do design até as últimas tendências e novidades em móveis e objetos de decoração que são destaque entre arquitetos, designers de interiores e especificadores.<br> <br> Código:<br> RIVATTI_36504428<br> <br> Pacote contém:<br> 4 cadeiras<br> <br> Garantia de 3 meses contra defeitos de fabricação.<br> <br> Entrega:<br> Trabalhamos com as melhores transportadoras para agilizar a entrega e os cuidados do produto.<br> <br> Embalagem:<br> Embalagem especial para não ocorrer danos ao produto.<br> <br> OBS:<br> <br> As imagens são meramente ilustrativas e podem sofrer variações de cor, tamanho e pequenos detalhes de acordo com o seu monitor, iluminação do ambiente e até mesmo a sua percepção visual.<br> <br> A Uouu Comércio Eletrônico não se responsabiliza pela montagem do produto e sugere que a mesma seja feita por um profissional especializado.<br>","{""marca"":""Rivatti"",""material_da_estrutura"":""Polipropileno""}",,Rivatti,Polipropileno,,,,,,,,,,,,Branco,Rivatti,Metal,Não informado,4,Não informado,Jantar,Polipropileno,Não informado,Não informado,Contemporâneo,120 Kg,4,Não informado,Rivatti,Branco,Metal,Palito,4 Unidades,,120kg
