Unnamed: 0,Unnamed: 1,title,description,Unnamed: 4,Atributos <empresa terceira>,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,AI-PAVE-BR,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Atributos Multimidia,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43
lojahipervarejo||6fe898eb5e1a6e660f0a295fd4dc01ca,Pneu,Pneu Kumho Aro 18 235/45R18 98W Ecsta PS31,<p>Aplicação<br></p><p>CITROEN<br>DS5</p> <p>FORD<br>FUSION</p> <p>HONDA<br>ACCORD</p> <p>KIA<br>SOUL</p> <p>LEXUS<br>ES300<br>ES300H</p> <p>MITSUBISHI<br>ECLIPSE</p> <p>PEUGEOT<br>407<br>508<br>RCZ</p> <p>PORSCHE<br>718 BOXSTER<br>718 CAYMAN<br>BOXSTER<br>CAYMAN</p> <p>TOYOTA<br>CAMRY</p> <p>VOLKSWAGEN<br>FUSCA<br>PASSAT</p> <p>VOLVO<br>S60</p><br><p>Conteúdo Da Embalagem<br></p><p>1 Pneu 235/45r18</p><br><p>Largura do Pneu<br>235<br></p><p>Perfil<br>45<br></p><p>Volkswagen<br>Fusca<br>Passat<br></p><p>Citroen<br>DS5<br></p><p>Ford<br>Fusion<br></p><p>Honda<br>Accord<br></p><p>Kia<br>Soul<br></p><p>Lexus<br>ES300<br></p><p>Mitsubishi<br>Eclipse<br></p><p>Peugeot<br>Peugeot 407<br>Peugeot 508<br>Rcz<br></p><p>Porsche<br>Cayman<br>Boxster<br></p><p>Tipo de Veículo<br>para Carros<br></p><p>Toyota<br>Camry<br></p><p>Volvo<br>S60<br></p><p>EAN<br>8808956276911<br></p><p>Indice Velocidade<br>W - 270 km/h<br></p><p>Indice Carga<br>98 - 750 kg<br></p><p>Código do Fabricante<br>2268043<br></p><p>Aro<br>18<br></p><p>Garantia<br>60 meses<br></p><p>Câmara de Ar<br>Sem<br></p><p>Treadwear<br>400<br></p><p>Tração<br>A<br></p><p>Temperatura<br>A<br></p><p>Tipo de Desenho<br>Assimétrico<br></p>,,,,,,,,,,,,,,,,,,Kumho,18,45,235,1,Não informado,235,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,18,45,23545R18,Kumho,"18""",45,235,1 Pneu,Passeio,
centralrmotos||18115106217d11eeb6914201ac185049,Pneu,Pneu para moto anakee street dianteiro 80/100-18 47p - michelin,PNEU PARA MOTO ANAKEE STREET DIANTEIRO 80/100-18 47P - MICHELIN,"{""marca"":""Michelin"",""tipo"":""Dianteiro""}",Michelin,,,,,Dianteiro,,,,,,,,,,,michelin,18,100,80,1,moto,Não informado,Não informado,Não informado,Não informado,dianteiro,Não informado,Não informado,Não informado,47,80/100-18,Michelin,"18""",100,80,1 Pneu,,Dianteiro
podiumpneusonline||570443773,Pneu,Pneu Pcx150 Metzeler Feel Free Par 100/90-14 E 90/90-14,"<p>Par de Pneu Metzeler Feelfree</p> <p>Aplicação: Honda PCX 150</p> <p>Pneu Dianteiro 90/90-14 M/C TL 46P</p> <p>Índice de peso ""46"" = 170 Kg</p> <p>Índice de velocidade ""P"" = 150 Km/h</p> <p>TL = Sem Camara</p> <p>Perfeito para o tráfego urbano e também adequado para incursões por trechos de média velocidade.</p> <p>Moto:</p> <p>Honda PCX 150</p> <p>CARACTERÍSTICAS:</p> <p>Ideal para scooters de alto desempenho usadas em tráfego urbano e para uso em trajetos de pequena e média distância;</p> <p>Perfil de raio múltiplo para garantir uma ótima maneabilidade e facilidade em manobras;</p> <p>Carcaça de nylon para melhorar a área de contato e a estabilidade em alta velocidade;</p> <p>Desenho da banda de rodagem otimizado para o alto rendimento quilométrico e uso regular;</p> <p>Composto derivado dos pneus de motocicletas que garante um excelente grip em todos os tipos de estradas pavimentadas;</p> <p>Disponível em medidas da gama radial e convencional.</p> <p>PROPRIEDADE:</p> <p>Perfil multiraio;</p> <p>Novo composto derivado dos pneus de motocicletas.</p> <p>EFEITO:</p> <p>Grande área de contato com o solo;</p> <p>Grip e aderência em diferentes tipos de asfalto.</p> <p>NA PRÁTICA:</p> <p>Excelente aderência em diferentes anglos de inclinação;</p> <p>Alta aderência em superfície seca, mesmo em baixas temperaturas.</p> <p>Pneu Traseiro 100/90-14 M/C TL 57P</p> <p>Índice de peso ""57"" = 230 Kg</p> <p>Índice de velocidade ""P"" = 150 Km/h</p> <p>TL = Sem Camara</p> ","{""altura_do_pneu"":""90"",""largura_do_pneu"":""90"",""marca"":""Metzeler"",""tipo"":""Dianteiro,Traseiro""}",Metzeler,,90,90,,"Dianteiro,Traseiro",,,,,,,,,,,Metzeler,14,90,90,2,Sem Câmara,Não informado,Não informado,Asfalto,Não informado,Scooter,Não informado,Não informado,Não informado,Não informado,100/90-14 e 90/90-14,Metzeler,"14""","90, 90","110, 90",2 Pneus,,"Dianteiro, Traseiro"
maniavirtual||K002627-01,Pneu,Jogo 2 pneus goodyear aro 14 direction touring 2 175/65r14 86h,"Descrição:<br><br>Todo motorista precisa estar atento ao funcionamento de todas as peças do carro, mesmo que não tenha nenhum barulho estranho ou diferente. E fazer a manutenção preventiva nos itens de segurança, evita causar acidentes ou ficar parado nas ruas ou estradas. O pneu é um item que precisa ser verificado com regularidade, pois é ele que faz o contato do veículo com o solo. Por isso, a Goodyear apresenta o pneu Direction 2 Touring. Com medida 185/65R14 e índice de carga/velocidade 86H, ele é indicado para veículos de passeio que utilizem rodas de aro 14"". O Direction 2 Touring é um pneu com um excelente custo beneficio, sendo a melhor escolha para quem procura um pneu para uso no dia a dia e que entrega uma excelente quilometragem, segurança e tração.<br><br><br><br>Ficha Técnica:<br><br>Marca: Goodyear<br><br>Modelo: Direction 2 Touring<br><br>Aro: 14""<br><br>Medida: 185/65R14 86H<br><br>Largura: 185<br><br>Perfil: 65<br><br>Índice de Carga / Velocidade: 86H<br><br>Resistência ao Rolamento: F<br><br>Aderência no Molhado: E<br><br>Nível de Ruído: 68<br><br>Tipo de Veículo: Passeio<br><br>Quantidade de Peças: 1 Unidade<br><br>Certificado Homologado pela Inmetro Número: 002995/2013<br><br>Peso do Produto com Embalagem: 7,7kg<br><br>Dimensões do Produto com Embalagem: Altura: 60cm, Largura: 19cm, Profundidade: 60cm<br><br>Prazo de Garantia: 05 Anos<br><br>Quantidade de pneus: 2 unidades<br><br><br><br>Observação: <br><br>Imagem meramente ilustrativa. As medidas do pneu na imagem podem aparecer diferente, uma vez que os fornecedores compartilham apenas uma foto padrão do modelo para todas as medidas. Por favor, considerar as medidas descritas no título e na ficha do produto.<br><br><br><br><br><br>Roda não inclusa<br><br>Imagem meramente ilustrativa","{""altura_do_pneu"":""65"",""aro"":""14\"""",""marca"":""Goodyear""}",Goodyear,"14""",65,,,,,,,,,,,,,,Goodyear,14,65,175,2,Direction Touring,185,2,Não informado,Não informado,Passeio,Não informado,77,14,65,17565R14,Goodyear,"14""",65,175,2 Pneus,Passeio,
off-rushindustriaecomercio||VPL920730,Pneu,Pneu Traseiro Vipal TR400 110/90-17 60P Tube Type - Bros 125/150/160 - Crosser - Xre 190,"SOBRE A MARCA:<br> <br>OS PNEUS MAIS COMPLETOS DO MERCADO<br>Nossa experiência em desenvolver produtos especializados resultou em pneus com a resistência e a durabilidade necessária para levar sua moto cada vez mais longe.<br> <br>INOVAÇÃO: Pesquisamos constantemente para entender os desafios de quem anda em duas rodas.<br> <br>RESISTÊNCIA: Nossa tecnologia permite desenvolver pneus 15% mais resistentes que a média do mercado.<br> <br>SEGURANÇA: Sabemos dos perigos nas estradas, por isso a segurança está sempre em primeiro lugar em nossos produtos.<br> <br>DIVERSIFICAÇÃO: Produzimos pneus para motos para todos os tipos de terreno.<br> <br>SOBRE O MODELO:<br>O pneu VIPAL TR400 é uma linha de pneus com câmara para terrenos mistos, predominantemente asfalto, com exclusivo desenho de banda de rodagem e composto de borracha de alto desempenho.<br>O perfil de utilização destas motocicletas, em grande maioria, é urbana, com pequenos trajetos em terrenos irregulares, fazendo do TR400 a escolha perfeita que alia alto desempenho em qualquer terreno com grande rendimento quilométrico.<br> <br>MODELO: TR400<br>MEDIDA: 110/90-17<br>CAPACIDADE DE CARGA: 60 (&lt;250 Kg)<br>CAPACIDADE DE VELOCIDADE ATINGIDA: P (&lt;150 KM/H)<br>MONTAGEM: TRASEIRA<br> <br>ESTE PNEU NECESSITA DE CÂMARA DE AR PARA SER INSTALADO.<br> <br>ALGUMAS APLICAÇÕES:<br>YAMAHA CROSSER (MEDIDA ORIGINAL)<br>YAMAHA XTZ 125X MOTARD (10 Mílimetros maior em altura, em relação ao original 110/80-17)<br> <br>HONDA BROS NXR 125 (MEDIDA ORIGINAL)<br>HONDA BROS NXR 150 (MEDIDA ORIGINAL)<br>HONDA BROS 160 (MEDIDA ORIGINAL)<br>HONDA XRE 190 (MEDIDA ORIGINAL)<br> <br>GARANTIA E VALIDADE:<br>Pneu de moto não tem prazo de validade, de acordo com a Associação Nacional da Indústria de Pneumáticos (ANIP). Mas os fabricantes costumam dar um prazo de garantia para o produto, que é, em média, cinco anos.<br>Segundo o Auto Esporte, o diretor de Pesquisa &amp; Desenvolvimento da Pirelli para a América Latina, Roberto Falkenstein, reforçou essa informação.<br>""A validade do pneu é indeterminada, motivo pelo qual não consta uma data de validade no produto.<br>A maioria dos fabricantes dão cinco anos de garantia a partir da data da compra dos pneus, entretanto é plenamente possível que o produto ainda esteja em boas condições mesmo após o término da garantia”, disse na oportunidade.<br>Como descobrir os detalhes sobre o pneu de moto? Para saber se o pneu de moto está dentro da garantia oferecida pela empresa fabricante, o primeiro passo é descobrir qual prazo a marca oferece. O segundo passo é saber a data de fabricação do componente.<br>Caso não tenha a nota fiscal, é possível verificar a partir do número DOT marcado na lateral do pneu de moto.<br>São dois números: o primeiro indica a semana e o segundo, o ano de produção.<br>Por exemplo, caso o produto tenha o número 1922 marcado, significa que foi produzido na semana 19 do ano de 2022. Caso você tenha a nota fiscal ou cupom fiscal a garantia é de 5 anos a partir da data da sua compra.<br> <br>A GARANTIA DESTE PRODUTO É SOLICITADA DIRETAMENTE AO FABRICANTE.<br> <br>RECOMENDAÇÕES:<br>A desmontagem e montagem implica em uso de ferramentas adequadas e muito cuidado, pois, componentes como transmissão e freios devem ser ajustados com exatidão. Contar com um profissional especializado para realizar essa tarefa evita que os pneus novos e as rodas sejam danificados durante o processo, caso a tarefa seja feita de modo inadequado.<br>Solicite sempre a NOTA FISCAL de Serviço do profissional que desempenhar a instalação; em casos de má instalação, ou danos no pneu, é perdido a garantia do pneu.<br> <br> Tenha cuidado ao rodar os primeiros quilômetros com pneus novos <br>Não abuse dos pneus novos em curvas, frenagens e acelerações fortes. Você precisa se acostumar ao novo padrão de aderência.<br> Além disso, o pneu da moto é revestido por uma tipo de resina que nada mais é do que o desmoldante utilizado para retirar a borracha do vulcanizador. E só há uma maneira de remover essa substância: andando com a moto.<br>Por isso, o motociclista deve pilotar com mais cuidado ainda. Os quilômetros iniciais devem ser percorridos com atenção duplicada.<br> <br>Sobre “TWI”<br>Todo pneu de moto tem em sua lateral uma sigla em alto relevo “TWI”, que significa TREAD WEAR INDICATOR, traduzindo para o português: INDICADOR DE DESGASTE!<br>Quando a borracha deste ressalto nos sulcos se alinhar – ou melhor ainda, estiver pertinho da borracha que encosta no solo - está na hora de realizar a troca! Apesar de permanecer com o desenho original e não estar “careca”, a profundidade do sulco não é mais suficiente para oferecer segurança em dias de chuva.<br> <br>*IMAGENS MERAMENTE ILUSTRATIVAS.","{""aro"":""19”"",""largura_do_pneu"":""110"",""marca"":""Vipal""}",Vipal,19”,,110,,,,,,,,,,,,,Vipal,17,90,110,1,Traseiro,Não informado,Não informado,Misto,Não informado,Bros 125150160 - Crosser - Xre 190,Tube Type,Não informado,Não informado,60,110/90-17,Vipal,"17""",90,110,1 Pneu,,Traseiro
olistsp||OSP8A9COV7AGPAUD,Pneu,Pneu De Moto Aro 18 Cg 125 Cargo 2009 80 100 47P Dianteiro,"Pneu de moto aro 18 cg 125 cargo 2009 80 100 47p dianteiro Pneu de moto brandy gibys - 80/100-18 47p - bycitypower (dianteiro)Os pneus gibys foram desenvolvidos pela brandy, para oferecer ao mercado um produto de primeira linha, com fabricação nacional e preço super competitivo. ados durante mais de um ano de desenvolvimento, os pneus gibys demonstraram alta resistência, aderência e durabilidade. Os desenhos escolhidos para os modelos bycitypower combinam com os pneus originais, mantendo a mesma identidade visual da moto.No canal da fabricante é possível acompanhar uma viagem que foi feita para o atacama de moto. Nele é possível ver os equipamentos s nas motos, pneu, coxim, bateria, transmissão etc, que são todos da marca brandy. Foram feitas provas sociais com entregador de comida delivery e moto taxi. Ambos usaram pneus gibys e aaram a sua qualidade e maior durabilidade nessas situações do dia a dia, com peso de entregas atrás da moto, baú, bauleto e garupa.Número de registro no inmetro 001559 2013.Compatível com as motos: Honda Cg 125 fan 2009 2010 2011 2012 2013 2014 2015Honda cg 125i fan 2016 2017 Honda cg 125i fan 2018Honda cg 125 cargo 2009 2010 2011 2012 2013 2014 2015Honda cg 125i cargo 2016 2018Honda cg 150 titan 2004 2005 2006 2007 2008 2009 2010 2011 2012 2013 2014 2015Honda cg 150 job 2004 2005 2006 2007 2008Honda cg 150 sport 2004 2005 2006 2007 2008Honda cg 150 titan mix 2009Honda cg 150 special edition 2007Honda cg 150 start 2015Honda cg 150 cargo 2014 2015Honda cg 150 fan 2010 2011 2012 2013 2014 2015Honda cg 160 cargo 2016 2017 2018 2019 2020 2021Honda cg 160 fan 2016 2017 2018 2019 2020 2021Honda cg 160 titan 2016 2017 2018 2019 2020 2021Honda cg 160 titan ex edição especial 2017Honda cg 160 start 2016 2017 2018 2019 2020 2021E demais modelos com pneus 80/100-18 47p cg titan / fan / ybr / yes / strada","{""altura_do_pneu"":""100,80"",""aro"":""18\""""}",,"18""","100,80",,,,,,,,,,,,,,Brandy Gibys,18,100,80,1,Dianteiro,Não informado,Não informado,Não informado,Não informado,Honda Cg 125 Fan 2009 2010 2011 2012 2013 2014 2015Honda cg 125i fan 2016 2017 Honda cg 125i fan 2018Honda cg 125 cargo 2009 2010 2011 2012 2013 2014 2015Honda cg 125i cargo 2016 2018Honda cg 150 titan 2004 2005 2006 2007 2008 2009 2010 2011 2012 2013 2014 2015Honda cg 150 job 2004 2005 2006 2007 2008Honda cg 150 sport 2004 2005 2006 2007 2008Honda cg 150 titan mix 2009Honda cg 150 special edition 2007Honda cg 150 start 2015Honda cg 150 cargo 2014 2015Honda cg 150 fan 2010 2011 2012 2013 2014 2015Honda cg 160 cargo 2016 2017 2018 2019 2020 2021Honda cg 160 fan 2016 2017 2018 2019 2020 2021Honda cg 160 titan 2016 2017 2018 2019 2020 2021Honda cg 160 titan ex edição especial 2017Honda cg 160 start 2016 2017 2018 2019 2020 2021E demais modelos com pneus 80100-18 47p cg titan  fan  ybr  yes  strada,Não informado,Não informado,Não informado,47,80/100-18,Gibys,"18""",100,80,1 Pneu,,Dianteiro
webpneus||D2464,Pneu,Pneu Delinte Aro 17 215/65 R17 DS2 SUV 99V,"<p>Sobre a DelinteCom fábrica localizada na Ásia e vendas em mais de 100 países, com grande participação em mercados exigentes como o Americano, Europeu e o Brasileiro a DELINTE PNEUS tem capacidade de produção projetada para 16,25 milhões de peças ano. Paixão pela excelência. Mantemos o foco não só na produção mas principalmente na qualidade dos seus produtos, investindo em tecnologia e equipamentos de última geração supervisionados por técnicos Europeus com mais de 80 anos de experiência.</p><p><br>Classificação do produto</p><p><br>Fabricante: Delinte</p><p>Modelo: DS2</p><p>Medida: 215/65R17</p><p>Largura: 215mm</p><p>Perfil: 65% da largura</p><p>Aro: 17 polegadas</p><p>Índice de carga: 99 - 775kg</p><p>Índice de velocidade: V - 240km/h</p><p>Run Flat: Nao</p><p>Tipo de terreno: HT</p><p>Extra Load: Nao</p><p>Tipo de construção: Radial</p><p>Inmetro: Sim</p><p>Referência: D2464</p><p>Categoria: SUV</p><p>Garantia: 5 anos</p>","{""altura_do_pneu"":""65"",""largura_do_pneu"":""215"",""marca"":""Delinte""}",Delinte,,65,215,,,,,,,,,,,,,Delinte,17,65,215,Não informado,SUV,215mm,Não informado,HT,Não informado,Não informado,Não informado,Não informado,R17,Não informado,21565R17,Delinte,"17""",65,215,1 Pneu,Passeio,
showpneus||32357p,Pneu,Pneu 235/55R18 Bridgestone Alenza 001 100V,"Pneu 235/55R18 Bridgestone Alenza 001 100V<br> <br> ÍNDICE DE CARGA: 100 (800 Kg)<br> ÍNDICE DE VELOCIDADE: V (240 Km/h)<br> <br> O pneu Alenza 001 foi projetado para SUVs Premium, com tecnologias Bridgestone que permitem uma performance superior em todas as condições. Garantindo que o carro tenha uma excelente precisão na direção e contato firme com o asfalto nas situações mais críticas, sem tirar o conforto, economia e ainda proporciona redução de ruído para uma rodagem perfeita.<br> <br> RANHURAS EM 3D - Mantém o desempenho no molhado, mesmo com o desgaste progressivo do pneu.<br> <br> BLOCOS COM CANTOS ARREDONDADOS - ""Chanfros"" arredondados que garantem ótima performance de frenagem no seco e no molhado, além de reduzir o ruído.<br> <br> BLOCOS COM SUPERFÍCIE ARREDONDADA MRB - Garante máximo contato entre o pneu e o solo, melhorando o controle, estabilidade e frenagem em todas as situações.<br> <br> NANO PRO TECH® - Tecnologia que diminui a geração de calor no pneu proporcionando uma melhora no consumo de combustível, performance no molhado, e ainda garante uma maior durabilidade do pneu.<br> <br> *O desenho da banda de rodagem pode variar de acordo com a medida.",,,,,,,,,,,,,,,,,,Bridgestone,18,55,235,Não informado,Alenza 001,Não informado,Não informado,Não informado,Não informado,SUV Premium,Não informado,Não informado,Não informado,Não informado,235/55R18,Bridgestone,"18""",55,235,1 Pneu,Passeio,
pneuroda3||968,Pneu,Pneu 215/55 R 17 - Dh2 98w Xl - Delinte,"<p> Uma maior quilometragem com um senso de estilo. <br> Com o seu composto ultra-resistente ao desgaste, blocos interiores com um desenho maior, e um ombro projetado para liberar calor, o DH2 é projetado para vencer distâncias – com silêncio, estilo e uma excelente aderência à pista molhada que o mantém estável na chuva. O DH2 é um pneu para passeio de qualidade para todas as estações, que é fabricado com um componente especial na banda de rodagem que diminui a resistência ao rolamento. É fabricado em mais de 60 tamanhos, podendo equipar uma gama de veículos de passeio, SUV e crossovers. </p>","{""aro"":""17\"""",""marca"":""Delinte"",""quantidade_de_pecas"":""1 Pneu""}",Delinte,"17""",,,1 Pneu,,,,,,,,,,,,Delinte,17,55,215,Não informado,Pneu para passeio,Não informado,Não informado,Não informado,Não informado,Não informado,Xl,Não informado,Não informado,Não informado,215/55 R17,Delinte,"17""",55,215,1 Pneu,Passeio,
webpneus||735604296,Pneu,Kit 2 Pneus Massimo Aro 17 225/65R17 Stella S1 102H,"<p>Massimo é a nova marca do mercado que chegou para assumir o pódio. Com a tecnologia V1, permite maior aderência na chuva, segurança e grande durabilidade. Este pneu foi desenvolvido para proporcionar melhor dirigibilidade e menor ruído em rodovias e estradas.</p><p><br>Classificação do produto</p><p><br>Fabricante: Massimo</p><p>Modelo: Stella S1</p><p>Medida: 225/65R17</p><p>Largura: 225mm</p><p>Perfil: 65% da largura</p><p>Aro: 17 polegadas</p><p>Índice de carga: 102 - 850kg</p><p>Índice de velocidade: H - 210km/h</p><p>Run Flat: Nao</p><p>Tipo de terreno: AT</p><p>Selo Inmetro: Sim</p><p>Garantia: 5 anos</p>",,,,,,,,,,,,,,,,,,Massimo,17,65,225,2,Não informado,225mm,Não informado,AT,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,22565R17,Massimo,"17""",65,225,2 Pneus,,
lojahipervarejo||4df4b1de9c7adb64f959cd2959380dfb,Pneu,Kit 4 Pneu Goodyear Aro 14 185/70r14 88H TL SL Assurance MaxLife,"<p>PNEU NOVO E ORIGINAL GOODYEAR</p><p><br>Importante<br>NÃO ATENDEMOS PESSOA JURÍDICA CONTRIBUINTE.</p><p><br>Aplicação</p><p><br>Asia<br>Hi Topic</p><p><br>Chevrolet<br>Onix<br>Prisma<br>Vectra</p><p><br>Ford<br>Focus</p><p><br>Honda<br>Accord</p><p><br>Mitsubishi<br>Expo<br>Space Wagon</p><p><br>Nissan<br>Livina</p><p><br>Renault<br>21<br>Laguna<br>Logan<br>Sandero</p><p><br>Seat<br>Cordoba</p><p><br>Conteúdo da Embalagem<br>4 Pneus 185/70r14</p><p><br>Importante<br>Recomendamos que os produtos sejam instalados por profissionais especializados e não nos responsabilizamos pelo mau uso ou instalação indevida, causando a perda da garantia.<br>Verifique com os fabricantes do produto e de seus componentes eventuais limitações à utilização de todos os recursos e funcionalidades.<br>Tempo de garantia: 5 Anos a partir da emissão da nota fiscal por defeito de fabricação.<br>Valor do kit.<br>Todas as informações divulgadas são de responsabilidade do fabricante/fornecedor.<br>Imagem meramente ilustrativa - A quantidade de sulcos pode variar de acordo com a medida do pneu, a imagem ilustra apenas o desenho da banda de rodagem.<br>Alguns carros podem sair de fábrica com mais de uma medida de pneu. Por favor, verifique sempre no veículo qual é a medida exata<br>Prazo de troca e devolução: 7 dias a partir do recebimento do produto - Lei no 8.078</p><p><br>A Marca<br>A marca Goodyear Considerada uma das maiores marcas de pneus no mundo, a Goodyear possui 2 centros de inovação, 48 fábricas e está presente em 22 países. Fundada por por Frank Seiberling em Akron, Ohio (EUA), já últrapassou os 100 anos de existência e hoje em dia conta com mais de 64 mil colaboradores no mundo todo. Investindo constantemente em inovação para fabricar pneus para automóveis, caminhões comerciais e leves, utilitários esportivos, carros de corrida, aviões e máquina agrícolas, é líder de vendas no mercado norte americano.</p><p><br>O Produto<br>O ASSURANCE MAXLIFE, novo pneu da família ASSURANCE fabricado pela GOODYEAR no Brasil, foi desenvolvido para atender consumidores que além de buscarem um preço acessível, buscam durabilidade para não terem que se preocupar com uma próxima troca tão cedo. Ele é produzido nos aros 13"" e 14"". Seu nome MAXLIFE (Máxima vida) foi escolhido com o intuito de mostrar seu principal benefício, a quilometragem. De acordo com a GOODYEAR, o novo pneu ASSURANCE MAXLIFE dura até 5.000 km a mais em relação a seu antecessor, graças ao novo composto de borracha utilizado na banda de rodagem, que faz com que o desgaste seja menor e aumente a vida útil do pneu.</p>",,,,,,,,,,,,,,,,,,Goodyear,14,70,185,4,TL SL,Não informado,Não informado,Não informado,Não informado,Não informado,Assurance MaxLife,Não informado,14,Não informado,185/70R14,Goodyear,"14""",70,185,4 Pneus,Passeio,
martinensepneus||53125p,Pneu,Combo 2 Pneus 195/55r15 85v Cinturato P1 Plus Pirelli,"COMBO 2 PNEUS 195/55R15 85V P1 CINT+PIRELLI<br> O Cinturato P1 Plus é ideal para você realizar a troca do pneu do seu carro. Mantém suas qualidades de segurança, durabilidade e tecnologias Pirelli.Para as medidas de mudança, o pneu possui frenagem no molhado e a opção para quem quer resistência e não abre a mão da esportividade.<br> Aplicado em:Alfa Romeo: 145 // 155<br>Citroen: Saxo // Xantia // Xsara // Zx<br>Fiat: Brava // Tempra<br>Ford: Fiesta // Ka // Ka Sedan<br>Honda: Civic<br>Hyundai: Matrix<br>Kia: Rio<br>Mazda: Protege<br>Mercedes: Classe a<br>Peugeot: 206 // 306<br>Volkswagen: Fox // Gol // Gol G5 // Parati // Polo // Saveiro // Spacefox // Voyage // Voyage v<br>Volvo: S40 // V40<br> - Marca: Pirelli Carro- Modelo: Cinturato P1 Plus- País de Origem: Brasil- Aro: 15- Capacidade: 515Kg / 240Km/h - Altura: 59,5cm- Largura: 19,5cm- Comprimento: 59,5cm- Peso: 8,7Kg- Construção: Radial Garantia de 5 anos contra garantia de fabricação.","{""largura_do_pneu"":""195"",""marca"":""Pirelli"",""quantidade_de_pecas"":""2 Pneus""}",Pirelli,,,195,2 Pneus,,,,,,,,,,,,Pirelli,15,595cm,195cm,2,Cinturato P1 Plus,195,2,Não informado,Não informado,Não informado,Não informado,87Kg,595cm,55,19555R15,Pirelli,"15""",55,195,2 Pneus,Passeio,
sidrodas||24101003-2,Pneu,Kit 2 Pneus Antares Aro 19 235/50R19 99W INGENS A1,"<p>Kit 2 Pneus Antares Aro 19 235/50R19 99W INGENS A1</p> PNEU 235/50R19 99W INGENS A1 ANTARES <p><span>Esse pneu é o modelo de High Performance da ANTARES, o INGENS A1, oferece um excelente controle e conforto na condução. Também possui excelente aderência, tanto em condições de pista seca quanto em pista molhada.</span></p> SOBRE OS PNEUS ANTARES <p>A Zhaoqing Junhong Co.,Ltd foi fundada em 2006, a empresa ocupa uma área de 535 quilômetros quadrados, é a terceira maior fabricante de pneus em Guangdong, na China. Em 2009 conquistou o título de ""High Tech Corporation"", entregando um dos produtos de melhor qualidade entre os feitos na China. A empresa percebeu a importância da inovação tecnológica e realizou mudanças no modo de produção, que foi redesenhado baseado em trabalho e tecnologia. Nos últimos anos, construiu vários programas de treinamento de funcionários com base no que acreditam ser o seu principal ativo: as pessoas. Dessa forma está construindo uma equipe de trabalho leal e estável que é um fator-chave para o desenvolvimento sustentável. Hoje a Antares Tires produz mais de 20 modelos e 500 tamanhos de pneus, para todos os tipos de clima e terrenos, atingindo uma produção anual de 7 milhões de unidades.</p>",,,,,,,,,,,,,,,,,,Antares,19,50,235,2,INGENS A1,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,23550R19,Antares,"19""",50,235,2 Pneus,Passeio,
